"index","condition1","condition2","weight","bootstrap","CI_lower","CI_upper"
1112,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","statutory_addiction_service_cha",0,0.29,-0.27203286107429,0.0899772362786098
1113,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","alcohol_services_chnd",0,0.15,-0.15311346979165,0.263752936778414
1114,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","mental_health_services_chnd",0,0.45,-0.356301696239621,0.0186952142691988
1115,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","no_known_contact_chnd",0,0.25,-0.347039623873146,0.114681170558602
1116,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","social_work_chnd",0,0.62,-0.391560324066582,0.0663695457794453
1117,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","methadone_cp",0,0.07,-0.254478888748883,0.149311577972444
1118,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","not_currently_prescribed_a_substitute_drug_cp",0,0.44,-0.345280220741357,0.131554981821203
1119,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","alcohol_consumption_edu",0,0.18,-0.188043065586613,0.186374672143772
1120,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","injecting_edu",-0.33,0.73,-0.434419662558807,-0.0321813690160197
1121,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","oral_consumption_edu",-0.4,0.44,-0.350471661211856,0.020290833634085
1122,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","employed_paid_unpaid_es",0,0.15,-0.225159831092027,0.185545637099598
1123,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","long_term_sick_disabled_es",0,0.23,-0.0935575449295979,0.32879034532959
1124,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","retired_es",0,0.13,-0.184501813871952,0.277095548449772
1125,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","unemployed_es",0,0.16,-0.260019685508622,0.156105825137537
1126,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","amphetamines_idu",0,0.13,-0.228796267923457,0.197917127112055
1127,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","cannabis_idu",0,0.26,-0.2218375439049,0.387909396268314
1128,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","cocaine_idu",0,0.31,-0.30007854729617,0.0852964855744053
1129,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","diazepam_non_prescribed_idu",0,0.54,-0.306858317593219,0.0644770731849628
1130,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","ecstasy_mdma_idu",0,0.14,-0.270284246907427,0.225965893891403
1131,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","heroin_idu",0,0.34,-0.035815928163596,0.289175375710679
1132,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","own_home_lw",0,0.11,-0.223535240774346,0.117599686934766
1133,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","relative_s_home_lw",0,0.35,-0.317843331592643,0.0652280649291133
1134,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","living_alone_lww",0,0.14,-0.198941941277183,0.195288332539787
1135,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","with_parents_lww",0,0.23,-0.252096145051782,0.135300438831944
1136,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","with_spouse_partner_lww",0,0.32,-0.324636672633473,0.138117554675641
1137,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","hepatitis_c_mc",0,0.35,-0.323646099365107,0.107504187433537
1138,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","no_known_medical_conditions_mc",0,0.31,-0.309193900791643,0.100381422028901
1139,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","respiratory_condition_including_copd_mc",0,0.14,-0.254699417017779,0.0830202934544743
1140,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","diazepam_op",0,0.07,-0.179260551940215,0.120799180575379
1141,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","anxiety_pc",0,0.18,-0.164039295069973,0.229460356952495
1142,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","depression_low_mood_pc",0,0.19,-0.254726511933683,0.136987265194022
1143,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","no_known_psychiatric_conditions_pc",0,0.13,-0.163828479186781,0.222166855899071
1144,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","others_home_pdu",0,0.35,-0.339886113382431,0.0609988131007809
1145,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","own_home_pdu",0,0.48,-0.336618246913728,0.054448445175404
1146,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","alcohol_td",0,0.76,-0.398754469057171,-0.0276721914819671
1147,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","cannabis_td",0,0.59,-0.320016616450484,0.0754399048219493
1148,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","cocaine_td",0,0.51,-0.355460492824151,-0.0249878767614623
1149,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","codeine_td",0,0.16,-0.0987165359270838,0.236800720689697
1150,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","diazepam_td",0,0.1,-0.183374882913023,0.203837071365026
1151,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","dihydrocodeine_td",0,0.13,-0.161447402617012,0.196007885754123
1152,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","heroin_morphine_td",0,0.22,-0.234864115082871,0.161938605775993
1153,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","methadone_td",0,0.19,-0.237319796340459,0.163152840648821
1154,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","nordiazepam_td",0,0.13,-0.254562351730966,0.221781602308912
1155,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","oxazepam_td",0,0.11,-0.150987799640978,0.1959737532715
1156,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","paracetamol_td",0,0.24,-0.255357216068021,0.141890100614266
1157,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","temazepam_td",0,0.14,-0.114111976400965,0.231997622415899
1158,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","tramadol_td",0,0.11,-0.181319862448506,0.231494609149946
1159,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","conditions_total",0.27,0.19,-0.104922234475556,0.228773609426025
1160,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","F112_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.DEPENDENT.USE.OF.OPIOIDS",0,0.17,-0.136202511540548,0.247304395073937
1161,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","T424_POISONING.BY.BENZODIAZEPINES",0,0.15,-0.25653773255289,0.165828105421653
1162,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","F101_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.HARMFUL.USE.OF.ALCOHOL",0,0.16,-0.25057655141286,0.161359002320741
1163,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","T510_TOXIC.EFFECT.OF.ETHANOL",0,0.28,-0.115005340671103,0.239804740726173
1164,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","AMOXICILLIN_CAP.500MG",0,0.37,-0.066592457946086,0.325922249309078
1165,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","DIAZEPAM_TAB.2MG",0,0.38,-0.0949019120995366,0.381605591141083
1166,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","DIAZEPAM_TAB.5MG",0,0.36,-0.123896569856676,0.315580083191437
1167,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","DICLOFENAC.SOD_TAB.E.C.50MG",0,0.14,-0.125484963255666,0.232128345317041
1168,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","DIHYDROCODEINE.TART_TAB.30MG",0,0.24,-0.269906365782034,0.0925534569812994
1169,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","FLUCLOX.SOD_CAP.500MG",0,0.29,-0.0889271057909291,0.292836097056977
1170,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","FLUOXETINE.HCL_CAP.20MG",0,0.13,-0.197824567663405,0.210075386801552
1171,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","IBUPROFEN_TAB.400MG",0,0.18,-0.230442679597301,0.142620101711294
1172,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","MIRTAZAPINE_TAB.15MG",0,0.27,-0.0705012376100673,0.310546748398141
1173,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","MIRTAZAPINE_TAB.30MG",0,1,0.279909184806678,0.584944235401451
1174,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","OMEPRAZOLE_CAP.E.C.20MG",0,0.1,-0.144388803354632,0.217693962703236
1175,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","PARACET_TAB.500MG",0,0.12,-0.185215676839866,0.123456945058742
1176,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","TRAMADOL.HCL_CAP.50MG",0,0.88,0.0717233273084285,0.430094824597668
1177,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","ZOPICLONE_TAB.7.5MG",0,0.24,-0.0838408104183031,0.279562367944089
1178,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","THIAMINE.HCL_TAB.100MG",0,0.08,-0.14611204271781,0.237328859968218
1179,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","CO.CODAMOL_TAB.30MG.500MG",0,0.14,-0.160601053318188,0.185205294569706
1180,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","METHADONE.HCL_MIX.1MG.1ML",0,0.61,-0.0194580821682505,0.403685608637662
1181,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","CITALOPRAM.HYDROB_TAB.20MG",0,0.5,-0.309916950078977,0.0342328123994796
1182,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","SALBUTAMOL_INHA.100MCG..200.D..CFF",0,0.26,-0.131893998930444,0.305736442600822
1183,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","AMOXICILLIN_CAP.250MG",0,0.22,-0.317434238642659,0.0946062458783257
1184,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","CLARITHROMYCIN_TAB.500MG",0,0.37,-0.314761549067282,0.15879671314729
1185,"no_evidence_of_drug_taking_or_alcohol_consumption_edu","TEMAZEPAM_TAB.10MG",0,0.08,-0.172478376823229,0.255407614563453
1186,"oral_consumption_edu","breakdown_rse",0,0.34,-0.0762486664872834,0.298775484804575
1187,"oral_consumption_edu","illhealth_rse",0,0.63,0.0144099127084647,0.388700143576674
1188,"oral_consumption_edu","alcohol_use_problem",0,0.24,-0.0414588916771476,0.282345607983356
1189,"oral_consumption_edu","no_known_treatment_aa",0,0.09,-0.164098612198651,0.224087193550445
1190,"oral_consumption_edu","gp_cha",0,0.13,-0.150861625976231,0.23218708303746
1191,"oral_consumption_edu","statutory_addiction_service_cha",0,0.11,-0.179770817653673,0.234161392436809
1192,"oral_consumption_edu","alcohol_services_chnd",0,0.25,-0.293080367774121,0.0741813006497349
1193,"oral_consumption_edu","mental_health_services_chnd",0,0.16,-0.0913763528528215,0.252508013869756
1194,"oral_consumption_edu","no_known_contact_chnd",0,0.21,-0.279670981402187,0.0953224410410711
1195,"oral_consumption_edu","social_work_chnd",0,0.32,-0.308090864026707,0.050388757310025
1196,"oral_consumption_edu","methadone_cp",0,0.1,-0.244858385880759,0.155755948827844
1197,"oral_consumption_edu","not_currently_prescribed_a_substitute_drug_cp",0,0.2,-0.126280139758257,0.270035317377141
1198,"oral_consumption_edu","alcohol_consumption_edu",0,0.16,-0.197974345965979,0.143861607523761
1199,"oral_consumption_edu","injecting_edu",-0.22,0.11,-0.202778491213295,0.167861753424761
1200,"oral_consumption_edu","no_evidence_of_drug_taking_or_alcohol_consumption_edu",-0.4,0.23,-0.1243873821447,0.311878506871845
1201,"oral_consumption_edu","employed_paid_unpaid_es",0,0.37,-0.327725346808695,0.0796378144301521
1202,"oral_consumption_edu","long_term_sick_disabled_es",0,0.12,-0.202081646794329,0.240596918733175
1203,"oral_consumption_edu","retired_es",0,0.36,-0.0262559090715753,0.349651070636951
1204,"oral_consumption_edu","unemployed_es",0,0.11,-0.215402138614059,0.137143513671171
1205,"oral_consumption_edu","amphetamines_idu",0,0.24,-0.280353307368404,0.0616302393410504
1206,"oral_consumption_edu","cannabis_idu",0,0.1,-0.220093720460585,0.160663532298189
1207,"oral_consumption_edu","cocaine_idu",0,0.05,-0.214996870871561,0.185050699432392
1208,"oral_consumption_edu","diazepam_non_prescribed_idu",0,0.54,-0.0802235053966145,0.333760063649409
1209,"oral_consumption_edu","ecstasy_mdma_idu",0,0.14,-0.258367727608569,0.203430017559584
1210,"oral_consumption_edu","heroin_idu",0,0.4,-0.328502178997858,0.125046217364946
1211,"oral_consumption_edu","own_home_lw",0,0.48,-0.381126898550917,-0.00405858381366097
1212,"oral_consumption_edu","relative_s_home_lw",0,0.26,-0.14386844335077,0.272474563501984
1213,"oral_consumption_edu","living_alone_lww",0,0.35,-0.338720897189755,0.100501634391116
1214,"oral_consumption_edu","with_parents_lww",0,0.09,-0.219443335018778,0.121497338706049
1215,"oral_consumption_edu","with_spouse_partner_lww",0,0.14,-0.165297002581665,0.250234499231255
1216,"oral_consumption_edu","hepatitis_c_mc",0,0.11,-0.216267803022918,0.210452522037657
1217,"oral_consumption_edu","no_known_medical_conditions_mc",0,0.07,-0.200751123972035,0.141635006281818
1218,"oral_consumption_edu","respiratory_condition_including_copd_mc",0,0.39,-0.0869037458768141,0.328905739606631
1219,"oral_consumption_edu","diazepam_op",0,0.46,-0.338736929819879,0.0400416942638534
1220,"oral_consumption_edu","anxiety_pc",0,0.2,-0.101055504017996,0.293873737853106
1221,"oral_consumption_edu","depression_low_mood_pc",0,0.27,-0.104230051205742,0.279134575795797
1222,"oral_consumption_edu","no_known_psychiatric_conditions_pc",0,0.16,-0.124228316075246,0.289451528887534
1223,"oral_consumption_edu","others_home_pdu",0,0.43,-0.345054412028146,0.0134447803390617
1224,"oral_consumption_edu","own_home_pdu",0,0.4,-0.345153692724516,0.109832251043351
1225,"oral_consumption_edu","alcohol_td",0,0.2,-0.174136256431801,0.29021830903261
1226,"oral_consumption_edu","cannabis_td",0,0.13,-0.173893448010637,0.202606843411621
1227,"oral_consumption_edu","cocaine_td",0,0.32,-0.280281250849011,0.109021215928246
1228,"oral_consumption_edu","codeine_td",0,0.13,-0.228869622823816,0.202436867485859
1229,"oral_consumption_edu","diazepam_td",0,0.15,-0.23262946425964,0.214734663598706
1230,"oral_consumption_edu","dihydrocodeine_td",0,0.27,-0.29173005595839,0.112899041379416
1231,"oral_consumption_edu","heroin_morphine_td",0,0.63,0.00241034856469477,0.416865518662003
1232,"oral_consumption_edu","methadone_td",0,0.17,-0.267351559295902,0.161569731555133
1233,"oral_consumption_edu","nordiazepam_td",0,0.13,-0.15333134499316,0.246620932745082
1234,"oral_consumption_edu","oxazepam_td",0,0.27,-0.0815535974774051,0.307017285414382
1235,"oral_consumption_edu","paracetamol_td",0,0.26,-0.0843262463123055,0.308382116674389
1236,"oral_consumption_edu","temazepam_td",0,0.04,-0.194223894123277,0.23047049087877
1237,"oral_consumption_edu","tramadol_td",0,0.07,-0.0913327424162069,0.225247049449566
1238,"oral_consumption_edu","conditions_total",0.25,0.18,-0.13096300542643,0.234491781313687
1239,"oral_consumption_edu","F112_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.DEPENDENT.USE.OF.OPIOIDS",0,0.75,-0.462809505422882,-0.0374489615115689
1240,"oral_consumption_edu","T424_POISONING.BY.BENZODIAZEPINES",0,0.07,-0.215901590568914,0.229135199461783
1241,"oral_consumption_edu","F101_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.HARMFUL.USE.OF.ALCOHOL",0,0.29,-0.241170718105918,0.135268470998434
1242,"oral_consumption_edu","T510_TOXIC.EFFECT.OF.ETHANOL",0,0.07,-0.21077562368596,0.176085602198497
1243,"oral_consumption_edu","AMOXICILLIN_CAP.500MG",0,0.18,-0.269514952057813,0.125128319116101
1244,"oral_consumption_edu","DIAZEPAM_TAB.2MG",0,0.26,-0.0875381437307706,0.301243317880843
1245,"oral_consumption_edu","DIAZEPAM_TAB.5MG",0,0.22,-0.275761012883685,0.120665770237496
1246,"oral_consumption_edu","DICLOFENAC.SOD_TAB.E.C.50MG",0,0.2,-0.135233671883286,0.2928637133419
1247,"oral_consumption_edu","DIHYDROCODEINE.TART_TAB.30MG",0,0.13,-0.16427142106533,0.206227663750018
1248,"oral_consumption_edu","FLUCLOX.SOD_CAP.500MG",0,0.33,-0.331232598486929,0.0907076329713336
1249,"oral_consumption_edu","FLUOXETINE.HCL_CAP.20MG",0,0.15,-0.20483793505455,0.176383617069841
1250,"oral_consumption_edu","IBUPROFEN_TAB.400MG",0,0.13,-0.234550783227954,0.254732309397224
1251,"oral_consumption_edu","MIRTAZAPINE_TAB.15MG",0,0.24,-0.322405562578756,0.0860386097245061
1252,"oral_consumption_edu","MIRTAZAPINE_TAB.30MG",0,0.22,-0.126749219687044,0.27611229979701
1253,"oral_consumption_edu","OMEPRAZOLE_CAP.E.C.20MG",0,0.11,-0.246521256129089,0.178937536517989
1254,"oral_consumption_edu","PARACET_TAB.500MG",0,0.39,-0.348363391774795,0.0518787454675569
1255,"oral_consumption_edu","TRAMADOL.HCL_CAP.50MG",0,0.14,-0.188441544199345,0.203736168034335
1256,"oral_consumption_edu","ZOPICLONE_TAB.7.5MG",0,0.13,-0.239542206008329,0.130394113296788
1257,"oral_consumption_edu","THIAMINE.HCL_TAB.100MG",0,0.2,-0.132206281534925,0.34057829515035
1258,"oral_consumption_edu","CO.CODAMOL_TAB.30MG.500MG",0,0.52,-0.362399897393831,0.104745014874956
1259,"oral_consumption_edu","METHADONE.HCL_MIX.1MG.1ML",0,0.14,-0.244467992559953,0.0946665883179061
1260,"oral_consumption_edu","CITALOPRAM.HYDROB_TAB.20MG",0,0.15,-0.161691924735426,0.219460583192614
1261,"oral_consumption_edu","SALBUTAMOL_INHA.100MCG..200.D..CFF",0,0.17,-0.146755799939991,0.253073586634591
1262,"oral_consumption_edu","AMOXICILLIN_CAP.250MG",0,0.41,-0.068624991443721,0.324436489405965
1263,"oral_consumption_edu","CLARITHROMYCIN_TAB.500MG",0,0.39,-0.0651926533291834,0.31975764070389
1264,"oral_consumption_edu","TEMAZEPAM_TAB.10MG",0,0.19,-0.171275143834712,0.243217605462423
1265,"employed_paid_unpaid_es","breakdown_rse",0,0.13,-0.193468681921268,0.207218728478681
1266,"employed_paid_unpaid_es","illhealth_rse",0,0.26,-0.326042443599564,0.111342069577095
1267,"employed_paid_unpaid_es","alcohol_use_problem",0,0.23,-0.278069147852825,0.0701675763161775
1268,"employed_paid_unpaid_es","no_known_treatment_aa",0,0.34,-0.0643801847099129,0.339781345949501
1269,"employed_paid_unpaid_es","gp_cha",0,1,0.268975369813428,0.653171092314274
1270,"employed_paid_unpaid_es","statutory_addiction_service_cha",0,0.24,-0.30671390535521,0.0770912134521078
1271,"employed_paid_unpaid_es","alcohol_services_chnd",0,0.13,-0.213503211416715,0.212689901801555
1272,"employed_paid_unpaid_es","mental_health_services_chnd",0,0.21,-0.128704450196434,0.251588662257991
1273,"employed_paid_unpaid_es","no_known_contact_chnd",0,0.08,-0.221876091826932,0.194958392948163
1274,"employed_paid_unpaid_es","social_work_chnd",0,0.28,-0.272088045874357,0.183719548963695
1275,"employed_paid_unpaid_es","methadone_cp",0,0.05,-0.207380624556062,0.172095411498979
1276,"employed_paid_unpaid_es","not_currently_prescribed_a_substitute_drug_cp",0,0.12,-0.192947859472176,0.165704983389189
1277,"employed_paid_unpaid_es","alcohol_consumption_edu",0,0.12,-0.189314834243773,0.190869636068736
1278,"employed_paid_unpaid_es","injecting_edu",0,0.35,-0.309069407737986,0.0322913977220622
1279,"employed_paid_unpaid_es","no_evidence_of_drug_taking_or_alcohol_consumption_edu",0,0.44,-0.332682574492234,0.0559382714446345
1280,"employed_paid_unpaid_es","oral_consumption_edu",0,0.54,-0.052370775727436,0.34545616692353
1281,"employed_paid_unpaid_es","long_term_sick_disabled_es",-0.36,0.65,-0.420768173725834,-0.0271924207785642
1282,"employed_paid_unpaid_es","retired_es",-0.49,0.46,-0.0529413121047229,0.380084504615531
1283,"employed_paid_unpaid_es","unemployed_es",-0.59,0.1,-0.244176370143729,0.221333338167086
1284,"employed_paid_unpaid_es","amphetamines_idu",0,0.07,-0.242331922857489,0.20702128049375
1285,"employed_paid_unpaid_es","cannabis_idu",0,0.25,-0.281082988886877,0.0903986971165282
1286,"employed_paid_unpaid_es","cocaine_idu",0,0.39,-0.30361311491063,0.0741934376744882
1287,"employed_paid_unpaid_es","diazepam_non_prescribed_idu",0,0.04,-0.180997046192346,0.135596130117295
1288,"employed_paid_unpaid_es","ecstasy_mdma_idu",0,0.19,-0.298770195257564,0.0722594725417202
1289,"employed_paid_unpaid_es","heroin_idu",0,0.43,-0.36057697848936,0.0714485510060378
1290,"employed_paid_unpaid_es","own_home_lw",0,0.13,-0.251628737782988,0.18013794196982
1291,"employed_paid_unpaid_es","relative_s_home_lw",0,0.17,-0.186141033163447,0.219946193215596
1292,"employed_paid_unpaid_es","living_alone_lww",0,0.4,-0.332920603344115,0.0321732535410976
1293,"employed_paid_unpaid_es","with_parents_lww",0,0.11,-0.268496977707075,0.158319434289194
1294,"employed_paid_unpaid_es","with_spouse_partner_lww",0,0.11,-0.203835923734102,0.167637148873401
1295,"employed_paid_unpaid_es","hepatitis_c_mc",0,0.61,-0.360621649446419,0.0126696758749439
1296,"employed_paid_unpaid_es","no_known_medical_conditions_mc",0,0.13,-0.18065127087337,0.240208380015287
1297,"employed_paid_unpaid_es","respiratory_condition_including_copd_mc",0,0.18,-0.250442198327921,0.0994121856203761
1298,"employed_paid_unpaid_es","diazepam_op",0,0.09,-0.214870753781491,0.226531218698685
1299,"employed_paid_unpaid_es","anxiety_pc",0,0.17,-0.292945693687507,0.099882572593504
1300,"employed_paid_unpaid_es","depression_low_mood_pc",0,0.15,-0.156985613816269,0.216599002577996
1301,"employed_paid_unpaid_es","no_known_psychiatric_conditions_pc",0,0.09,-0.193470619103738,0.214312481424975
1302,"employed_paid_unpaid_es","others_home_pdu",0,0.12,-0.235876518509522,0.135395287833105
1303,"employed_paid_unpaid_es","own_home_pdu",0,0.24,-0.127100078819502,0.289773857878992
1304,"employed_paid_unpaid_es","alcohol_td",0,0.2,-0.116265294669034,0.250509511737824
1305,"employed_paid_unpaid_es","cannabis_td",0,0.08,-0.127905114460703,0.193610245371891
1306,"employed_paid_unpaid_es","cocaine_td",0,0.07,-0.217579197029597,0.200806812313666
1307,"employed_paid_unpaid_es","codeine_td",0,0.22,-0.260540891911187,0.149012800481979
1308,"employed_paid_unpaid_es","diazepam_td",0,0.1,-0.273219905620448,0.219719497319472
1309,"employed_paid_unpaid_es","dihydrocodeine_td",0,0.41,-0.113358197703119,0.335667530819104
1310,"employed_paid_unpaid_es","heroin_morphine_td",0,0.39,-0.0555225086313535,0.333467414396691
1311,"employed_paid_unpaid_es","methadone_td",0,0.38,-0.315219863583871,0.102028421953957
1312,"employed_paid_unpaid_es","nordiazepam_td",0,0.23,-0.150624006894099,0.263269750988991
1313,"employed_paid_unpaid_es","oxazepam_td",0,0.14,-0.270747236728804,0.0818609220836756
1314,"employed_paid_unpaid_es","paracetamol_td",0,0.2,-0.256138175618079,0.187912339587481
1315,"employed_paid_unpaid_es","temazepam_td",0,0.13,-0.181300098112211,0.250757651857402
1316,"employed_paid_unpaid_es","tramadol_td",0,0.2,-0.202446413687718,0.165621126513022
1317,"employed_paid_unpaid_es","conditions_total",0,0.17,-0.2874764403345,0.0945825801112281
1318,"employed_paid_unpaid_es","F112_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.DEPENDENT.USE.OF.OPIOIDS",0,0.21,-0.127579984063605,0.258622198900693
1319,"employed_paid_unpaid_es","T424_POISONING.BY.BENZODIAZEPINES",0,0.15,-0.127595770369598,0.249757897165822
1320,"employed_paid_unpaid_es","F101_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.HARMFUL.USE.OF.ALCOHOL",0,0.1,-0.170229430758607,0.253261801402178
1321,"employed_paid_unpaid_es","T510_TOXIC.EFFECT.OF.ETHANOL",0,0.11,-0.191153402700579,0.190659395953028
1322,"employed_paid_unpaid_es","AMOXICILLIN_CAP.500MG",0,0.3,-0.0535773955442639,0.301089634969201
1323,"employed_paid_unpaid_es","DIAZEPAM_TAB.2MG",0,0.22,-0.0957711705457614,0.292250112735526
1324,"employed_paid_unpaid_es","DIAZEPAM_TAB.5MG",0,0.5,-0.0662172143187128,0.345242122608412
1325,"employed_paid_unpaid_es","DICLOFENAC.SOD_TAB.E.C.50MG",0,1,0.388021686778313,0.73289250635987
1326,"employed_paid_unpaid_es","DIHYDROCODEINE.TART_TAB.30MG",0,0.11,-0.212980434106391,0.157392326314459
1327,"employed_paid_unpaid_es","FLUCLOX.SOD_CAP.500MG",0,0.08,-0.200400389537516,0.14554525032561
1328,"employed_paid_unpaid_es","FLUOXETINE.HCL_CAP.20MG",0,0.1,-0.173400014727077,0.206239124141657
1329,"employed_paid_unpaid_es","IBUPROFEN_TAB.400MG",0,0.13,-0.233010092209928,0.128330958115006
1330,"employed_paid_unpaid_es","MIRTAZAPINE_TAB.15MG",0,0.1,-0.217995266784059,0.166348970141896
1331,"employed_paid_unpaid_es","MIRTAZAPINE_TAB.30MG",0,0.15,-0.210688010632044,0.199347815001713
1332,"employed_paid_unpaid_es","OMEPRAZOLE_CAP.E.C.20MG",0,0.15,-0.271687552837523,0.0998162292827612
1333,"employed_paid_unpaid_es","PARACET_TAB.500MG",0,0.06,-0.22147550538647,0.118940474522604
1334,"employed_paid_unpaid_es","TRAMADOL.HCL_CAP.50MG",0,0.24,-0.135972661287692,0.286721841677285
1335,"employed_paid_unpaid_es","ZOPICLONE_TAB.7.5MG",0,0.19,-0.216591323621155,0.292920289051044
1336,"employed_paid_unpaid_es","THIAMINE.HCL_TAB.100MG",0,0.25,-0.301039266692264,0.101624706529203
1337,"employed_paid_unpaid_es","CO.CODAMOL_TAB.30MG.500MG",0,0.06,-0.169282635956419,0.143836199982565
1338,"employed_paid_unpaid_es","METHADONE.HCL_MIX.1MG.1ML",0,0.02,-0.152046656024979,0.153940644160154
1339,"employed_paid_unpaid_es","CITALOPRAM.HYDROB_TAB.20MG",0,0.08,-0.204356777045378,0.185908412559677
1340,"employed_paid_unpaid_es","SALBUTAMOL_INHA.100MCG..200.D..CFF",0,0.13,-0.244010607408033,0.0904009198938396
1341,"employed_paid_unpaid_es","AMOXICILLIN_CAP.250MG",0,0.34,-0.367971075079554,0.0597450254033483
1342,"employed_paid_unpaid_es","CLARITHROMYCIN_TAB.500MG",0,0.08,-0.235448147595958,0.157339034705275
1343,"employed_paid_unpaid_es","TEMAZEPAM_TAB.10MG",0,0.04,-0.1956705216534,0.16852779877534
1344,"long_term_sick_disabled_es","breakdown_rse",0,0.07,-0.170441740572631,0.154358616171285
1345,"long_term_sick_disabled_es","illhealth_rse",0,0.17,-0.14297772833133,0.261637952349185
1346,"long_term_sick_disabled_es","alcohol_use_problem",0,0.13,-0.147122561846544,0.261030894145193
1347,"long_term_sick_disabled_es","no_known_treatment_aa",0,0.12,-0.244981811121107,0.141459715526114
1348,"long_term_sick_disabled_es","gp_cha",0,0.07,-0.207835326653116,0.229394705330322
1349,"long_term_sick_disabled_es","statutory_addiction_service_cha",0,0.09,-0.176423795848656,0.160531048516356
1350,"long_term_sick_disabled_es","alcohol_services_chnd",0,0.15,-0.159169358330078,0.219806674018918
1351,"long_term_sick_disabled_es","mental_health_services_chnd",0,0.04,-0.215352558616981,0.152718179043724
