"index","condition1","condition2","weight","bootstrap","CI_lower","CI_upper"
2370,"specialist_drug_service_non_statutory_cha","illhealth_rse",0,0.13,-0.17906618467766,0.143623170974944
2371,"specialist_drug_service_non_statutory_cha","relapse_rse",0,0.17,-0.192273809616467,0.139292160437795
2372,"specialist_drug_service_non_statutory_cha","homeless_rse",0,0.19,-0.20713933164782,0.113382639372043
2373,"specialist_drug_service_non_statutory_cha","prison_rse",0,0.19,-0.088005635452053,0.187095870145297
2374,"specialist_drug_service_non_statutory_cha","alcohol_use_problem",0,0.18,-0.195474498459227,0.129363640727675
2375,"specialist_drug_service_non_statutory_cha","no_known_treatment_aa",0,0.18,-0.196011655629721,0.130014511677588
2376,"specialist_drug_service_non_statutory_cha","a_e_cha",0,0.12,-0.153359392807776,0.146903955728661
2377,"specialist_drug_service_non_statutory_cha","gp_cha",0,0.21,-0.231089309893314,0.063303428387914
2378,"specialist_drug_service_non_statutory_cha","prison_healthcare_cha",0,0.28,-0.0878928771502439,0.187302740971934
2379,"specialist_drug_service_non_statutory_cha","psychiatric_services_cha",0,0.15,-0.159926408113568,0.138493939165501
2380,"specialist_drug_service_non_statutory_cha","statutory_addiction_service_cha",0,0.18,-0.159103806301011,0.154021762295484
2381,"specialist_drug_service_non_statutory_cha","voluntary_sector_cha",0,0.24,-0.202261794400885,0.104736411557378
2382,"specialist_drug_service_non_statutory_cha","alcohol_services_chnd",0,0.34,-0.195039429633364,0.08288206512603
2383,"specialist_drug_service_non_statutory_cha","employability_services_chnd",0,0.17,-0.124920855700059,0.185501918496234
2384,"specialist_drug_service_non_statutory_cha","homeless_services_chnd",0,0.11,-0.153390403962934,0.201594622418481
2385,"specialist_drug_service_non_statutory_cha","housing_chnd",0,0.21,-0.235936360158529,0.101776805191974
2386,"specialist_drug_service_non_statutory_cha","mental_health_services_chnd",0,0.12,-0.220619340035974,0.110479741956717
2387,"specialist_drug_service_non_statutory_cha","no_known_contact_chnd",0,0.13,-0.142967720161968,0.170227179185215
2388,"specialist_drug_service_non_statutory_cha","social_work_chnd",0,0.12,-0.18356570420646,0.161186334592516
2389,"specialist_drug_service_non_statutory_cha","methadone_cp",0,0.21,-0.210999138410872,0.13807478982356
2390,"specialist_drug_service_non_statutory_cha","not_currently_prescribed_a_substitute_drug_cp",0,0.17,-0.138003537498241,0.170849958436505
2391,"specialist_drug_service_non_statutory_cha","alcohol_consumption_edu",0,0.19,-0.21587553559727,0.108684195783411
2392,"specialist_drug_service_non_statutory_cha","injecting_edu",0,0.27,-0.0690650147825413,0.205041882321094
2393,"specialist_drug_service_non_statutory_cha","no_evidence_of_drug_taking_or_alcohol_consumption_edu",0,0.18,-0.158721966652073,0.136225982364477
2394,"specialist_drug_service_non_statutory_cha","oral_consumption_edu",0,0.23,-0.232017156564388,0.122311257071589
2395,"specialist_drug_service_non_statutory_cha","smoking_edu",0,0.18,-0.115093759556096,0.199183563856789
2396,"specialist_drug_service_non_statutory_cha","snorting_edu",0,0.23,-0.114057494359368,0.192290253384633
2397,"specialist_drug_service_non_statutory_cha","employed_paid_unpaid_es",0,0.13,-0.142382105332836,0.130069203254506
2398,"specialist_drug_service_non_statutory_cha","long_term_sick_disabled_es",0,0.17,-0.17183109887072,0.118334725470748
2399,"specialist_drug_service_non_statutory_cha","unemployed_es",0,0.17,-0.115659833754129,0.162693964347368
2400,"specialist_drug_service_non_statutory_cha","amphetamines_idu",0,0.1,-0.16495537771707,0.153993023710876
2401,"specialist_drug_service_non_statutory_cha","cannabis_idu",0,0.33,-0.0866233136206206,0.22419417581566
2402,"specialist_drug_service_non_statutory_cha","cocaine_idu",0,0.27,-0.213410738377388,0.0961604121577231
2403,"specialist_drug_service_non_statutory_cha","crack_cocaine_idu",0,0.11,-0.143996039976965,0.120621026396445
2404,"specialist_drug_service_non_statutory_cha","diazepam_non_prescribed_idu",0,0.22,-0.215327771320713,0.111106215027236
2405,"specialist_drug_service_non_statutory_cha","dihydrocodeine_idu",0,0.42,-0.250978834826114,0.0528294025818262
2406,"specialist_drug_service_non_statutory_cha","ecstasy_mdma_idu",0,0.25,-0.212230548727331,0.112360597548138
2407,"specialist_drug_service_non_statutory_cha","gabapentin_idu",0,0.24,-0.0867132930020108,0.214805105873687
2408,"specialist_drug_service_non_statutory_cha","heroin_idu",0,0.45,-0.0236073474349753,0.266273868067326
2409,"specialist_drug_service_non_statutory_cha","legal_highs_new_psychoactive_substances_idu",0,0.76,-0.351770285902867,-0.0112594776053272
2410,"specialist_drug_service_non_statutory_cha","methadone_non_prescribed_idu",0,0.2,-0.156017178919076,0.163990519869064
2411,"specialist_drug_service_non_statutory_cha","temazepam_non_prescribed_idu",0,0.18,-0.189822317990835,0.122170781142399
2412,"specialist_drug_service_non_statutory_cha","volatile_substances_idu",0,0.32,-0.0383394482429551,0.298874125670507
2413,"specialist_drug_service_non_statutory_cha","own_home_lw",0,0.2,-0.104679306772098,0.158427289983099
2414,"specialist_drug_service_non_statutory_cha","relative_s_home_lw",0,0.58,-0.29833417103033,-0.00884614990265763
2415,"specialist_drug_service_non_statutory_cha","living_alone_lww",0,1,-0.692124764137626,-0.482133452055388
2416,"specialist_drug_service_non_statutory_cha","with_friends_lww",0,0.35,-0.134855584075177,0.23478690198397
2417,"specialist_drug_service_non_statutory_cha","with_parents_lww",0,0.34,-0.11971757315631,0.179921848611476
2418,"specialist_drug_service_non_statutory_cha","with_relatives_lww",0,0.37,-0.0888138007737639,0.288011827402533
2419,"specialist_drug_service_non_statutory_cha","with_spouse_partner_lww",0,0.41,-0.0767878538234762,0.287061059772449
2420,"specialist_drug_service_non_statutory_cha","arthritis_mc",0,0.21,-0.207715847661398,0.218802935462102
2421,"specialist_drug_service_non_statutory_cha","back_pain_injury_mc",0,0.25,-0.20913234656053,0.171504746773959
2422,"specialist_drug_service_non_statutory_cha","cardiac_condition_mc",0,0.52,-0.219044220874209,0.0637652393199905
2423,"specialist_drug_service_non_statutory_cha","dvt_mc",0,0.29,-0.228336882080349,0.180773253102622
2424,"specialist_drug_service_non_statutory_cha","epilepsy_seizures_mc",0,0.2,-0.217470721353435,0.144513352664649
2425,"specialist_drug_service_non_statutory_cha","hepatitis_c_mc",0,0.38,-0.0903349849897566,0.235277782074315
2426,"specialist_drug_service_non_statutory_cha","liver_disease_mc",0,0.12,-0.158017868702905,0.142283796204107
2427,"specialist_drug_service_non_statutory_cha","no_known_medical_conditions_mc",0,0.23,-0.152754811914499,0.182309071983879
2428,"specialist_drug_service_non_statutory_cha","respiratory_condition_including_copd_mc",0,0.34,-0.20149100667582,0.116466428011079
2429,"specialist_drug_service_non_statutory_cha","skin_condition_mc",0,0.24,-0.190528001263762,0.159982688581691
2430,"specialist_drug_service_non_statutory_cha","stomach_problems_gastritis_mc",0,0.2,-0.192959921058342,0.0901345825414411
2431,"specialist_drug_service_non_statutory_cha","diazepam_op",0,0.16,-0.171476159926554,0.173141254874115
2432,"specialist_drug_service_non_statutory_cha","mirtazapine_op",0,0.32,-0.104427497965415,0.28883738735703
2433,"specialist_drug_service_non_statutory_cha","anxiety_pc",-0.17,0.3,-0.0745281987603477,0.292025403684581
2434,"specialist_drug_service_non_statutory_cha","depression_low_mood_pc",0,0.16,-0.120985560000329,0.162514747114147
2435,"specialist_drug_service_non_statutory_cha","no_known_psychiatric_conditions_pc",0,0.17,-0.115423158817113,0.197438091316651
2436,"specialist_drug_service_non_statutory_cha","personality_disorder_pc",0,0.83,0.0377656853329879,0.371596104396933
2437,"specialist_drug_service_non_statutory_cha","schizophrenia_pc",0,0.17,-0.0822214052478446,0.230853904192271
2438,"specialist_drug_service_non_statutory_cha","others_home_pdu",0,0.25,-0.225123872338133,0.0821635264821293
2439,"specialist_drug_service_non_statutory_cha","own_home_pdu",0,0.04,-0.185248632788533,0.153956374958625
2440,"specialist_drug_service_non_statutory_cha","alcohol_td",0,0.1,-0.0867303212458672,0.1892481491003
2441,"specialist_drug_service_non_statutory_cha","alprazolam_td",0,0.22,-0.154260390609391,0.21144745526855
2442,"specialist_drug_service_non_statutory_cha","amitriptyline_td",0,0.31,-0.112582774647201,0.231822720248039
2443,"specialist_drug_service_non_statutory_cha","anti_depressants_td",0,0.13,-0.118582261810611,0.193519799404853
2444,"specialist_drug_service_non_statutory_cha","cannabis_td",0,0.15,-0.235090401589868,0.10030414839508
2445,"specialist_drug_service_non_statutory_cha","citalopram_td",0,0.12,-0.173909460221524,0.145165894432483
2446,"specialist_drug_service_non_statutory_cha","cocaine_td",0,0.26,-0.190467498768923,0.122035702026297
2447,"specialist_drug_service_non_statutory_cha","codeine_td",-0.19,0.18,-0.215512373238234,0.153448061178227
2448,"specialist_drug_service_non_statutory_cha","diazepam_td",-0.16,0.46,-0.266136938089259,0.0718979815867096
2449,"specialist_drug_service_non_statutory_cha","diclazepam_td",0,0.17,-0.162782029911884,0.159051679310988
2450,"specialist_drug_service_non_statutory_cha","dihydrocodeine_td",0,0.49,-0.249975233623626,0.0572012284961661
2451,"specialist_drug_service_non_statutory_cha","etizolam_td",0,0.35,-0.226259242109519,0.064696664505158
2452,"specialist_drug_service_non_statutory_cha","fluoxetine_td",0,0.22,-0.20829696843304,0.103774522435009
2453,"specialist_drug_service_non_statutory_cha","gabapentin_td",0,0.34,-0.0957249188685552,0.268331378095904
2454,"specialist_drug_service_non_statutory_cha","heroin_morphine_td",0,0.3,-0.265833198598673,0.0830320807408587
2455,"specialist_drug_service_non_statutory_cha","methadone_td",0,0.13,-0.190197634617786,0.164838561425045
2456,"specialist_drug_service_non_statutory_cha","mirtazapine_td",-0.24,0.72,-0.3408446416279,0.00471771655735953
2457,"specialist_drug_service_non_statutory_cha","nordiazepam_td",0,0.35,-0.269974048807332,0.0702748365627746
2458,"specialist_drug_service_non_statutory_cha","oxazepam_td",0,0.18,-0.244959273648717,0.145981721641027
2459,"specialist_drug_service_non_statutory_cha","paracetamol_td",0,0.27,-0.12688392820313,0.246907897405009
2460,"specialist_drug_service_non_statutory_cha","pregabalin_td",0,0.24,-0.229357278555931,0.12789673527675
2461,"specialist_drug_service_non_statutory_cha","temazepam_td",0,0.13,-0.194522047059613,0.136459920899211
2462,"specialist_drug_service_non_statutory_cha","tramadol_td",0,0.21,-0.113497543915202,0.182585423418747
2463,"specialist_drug_service_non_statutory_cha","conditions_total",0.25,0.4,-0.238033112781704,0.0649012142871877
2464,"specialist_drug_service_non_statutory_cha","F111_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.HARMFUL.USE.OF.OPIOIDS",0,0.11,-0.137687642663904,0.126606698290976
2465,"specialist_drug_service_non_statutory_cha","F112_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.DEPENDENT.USE.OF.OPIOIDS",0,0.13,-0.183133939937269,0.0687850514411335
2466,"specialist_drug_service_non_statutory_cha","F329_DEPRESSIVE.EPISODE..UNSPECIFIED",0,0.2,-0.144408830078642,0.190204808331166
2467,"specialist_drug_service_non_statutory_cha","T424_POISONING.BY.BENZODIAZEPINES",0,0.25,-0.205844758120509,0.0762361638157744
2468,"specialist_drug_service_non_statutory_cha","X619_SELF.POISON.BY.ANTIEPILEP.ANTIPARK.PSYCHOTROP.DRUGS..IN.UNSPECIFIED.PLACE",0,0.21,-0.193622305297669,0.10693131811281
2469,"specialist_drug_service_non_statutory_cha","F101_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.HARMFUL.USE.OF.ALCOHOL",0,0.15,-0.136247220139101,0.134496418124321
2470,"specialist_drug_service_non_statutory_cha","F102_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.ALCOHOL.DEPENDENCE.SYNDROME",0,0.16,-0.162826664543104,0.125231178360714
2471,"specialist_drug_service_non_statutory_cha","J22X_UNSPECIFIED.ACUTE.LOWER.RESPIRATORY.INFECTION",0,0.13,-0.193345360732538,0.107669477844229
2472,"specialist_drug_service_non_statutory_cha","L031_CELLULITIS.OF.OTHER.PARTS.OF.LIMB",0,0.51,-0.29265010656306,0.0784662459268146
2473,"specialist_drug_service_non_statutory_cha","F100_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.ACUTE.INTOXICATION.WITH.ALCOHOL",0,0.15,-0.149092742745416,0.182706683994422
2474,"specialist_drug_service_non_statutory_cha","J459_ASTHMA..UNSPECIFIED",0,0.31,-0.115528951751609,0.229934901971115
2475,"specialist_drug_service_non_statutory_cha","T391_POISONING.BY.4.AMINOPHENOL.DERIVATIVES",0,0.59,-0.299098862742616,0.0223590799160815
2476,"specialist_drug_service_non_statutory_cha","T402_POISONING.BY.OTHER.OPIOIDS",0,0.14,-0.151468043464336,0.155987988100067
2477,"specialist_drug_service_non_statutory_cha","T510_TOXIC.EFFECT.OF.ETHANOL",0,0.14,-0.116162460010522,0.163314688458189
2478,"specialist_drug_service_non_statutory_cha","Z915_PERSONAL.HISTORY.OF.SELF.HARM",0,0.34,-0.185048141497535,0.093614441617745
2479,"specialist_drug_service_non_statutory_cha","S099_UNSPECIFIED.INJURY.OF.HEAD",0,0.19,-0.18844980926732,0.158354225339016
2480,"specialist_drug_service_non_statutory_cha","T401_POISONING.BY.HEROIN",0,0.17,-0.140231829175061,0.192090627323855
2481,"specialist_drug_service_non_statutory_cha","X629_INTENT.SELF.POISONING.BY.NARCOTICS.PSYCHODYSLEPTICS.IN.UNSPECIFIED.PLACE",0,0.31,-0.0996607087651139,0.300635447900995
2482,"specialist_drug_service_non_statutory_cha","F171_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.HARMFUL.USE.OF.TOBACCO",0,0.25,-0.138323697718608,0.269185727515052
2483,"specialist_drug_service_non_statutory_cha","Z864_PERSONAL.HISTORY.OF.PSYCHOACTIVE.SUBSTANCE.ABUSE",0,0.28,-0.205372577054698,0.19405096478533
2484,"specialist_drug_service_non_statutory_cha","AMITRIPTYLINE.HCL_TAB.25MG",0,0.22,-0.226230358606856,0.142882313994633
2485,"specialist_drug_service_non_statutory_cha","AMITRIPTYLINE.HCL_TAB.50MG",0,0.33,-0.253220884896071,0.0495708606283344
2486,"specialist_drug_service_non_statutory_cha","AMOXICILLIN_CAP.500MG",0,0.25,-0.213000452041687,0.10883308351082
2487,"specialist_drug_service_non_statutory_cha","CETIRIZINE.HCL_TAB.10MG",0,0.2,-0.166324896731011,0.106810411488871
2488,"specialist_drug_service_non_statutory_cha","CLOTRIMAZOLE_CRM.1.",0,0.57,-0.257759452754744,0.0137255762874744
2489,"specialist_drug_service_non_statutory_cha","DIAZEPAM_TAB.2MG",0,0.16,-0.148394043115103,0.139932604047176
2490,"specialist_drug_service_non_statutory_cha","DIAZEPAM_TAB.5MG",0,0.08,-0.186570671100608,0.121133965221197
2491,"specialist_drug_service_non_statutory_cha","DICLOFENAC.SOD_TAB.E.C.50MG",0,0.27,-0.207338778636986,0.0776044034143457
2492,"specialist_drug_service_non_statutory_cha","DIHYDROCODEINE.TART_TAB.30MG",0,0.23,-0.186201937068467,0.107935633410436
2493,"specialist_drug_service_non_statutory_cha","ERYTHROMYCIN_TAB.E.C.250MG",0,0.25,-0.11844274493021,0.197680114403365
2494,"specialist_drug_service_non_statutory_cha","FLUCLOX.SOD_CAP.500MG",0,0.27,-0.23371183671641,0.140919732676906
2495,"specialist_drug_service_non_statutory_cha","FLUOXETINE.HCL_CAP.20MG",0,0.24,-0.157782081419059,0.193515741296502
2496,"specialist_drug_service_non_statutory_cha","GABAPENTIN_CAP.300MG",0,0.15,-0.178545215090329,0.0999271554983238
2497,"specialist_drug_service_non_statutory_cha","IBUPROFEN_TAB.400MG",0,0.36,-0.108130517873672,0.24127275439822
2498,"specialist_drug_service_non_statutory_cha","LOPERAMIDE.HCL_CAP.2MG",0,0.12,-0.168949544500654,0.189968119955528
2499,"specialist_drug_service_non_statutory_cha","METRONIDAZOLE_TAB.400MG",0,0.22,-0.201260798627009,0.120163182863652
2500,"specialist_drug_service_non_statutory_cha","MIRTAZAPINE_TAB.15MG",0,0.15,-0.1695214601238,0.122836964636846
2501,"specialist_drug_service_non_statutory_cha","MIRTAZAPINE_TAB.30MG",0,0.14,-0.20024932464098,0.150420635185824
2502,"specialist_drug_service_non_statutory_cha","MIRTAZAPINE_TAB.45MG",0,0.29,-0.275902944347314,0.0983174690710204
2503,"specialist_drug_service_non_statutory_cha","OMEPRAZOLE_CAP.E.C.20MG",0,0.21,-0.215087514061028,0.125499781822758
2504,"specialist_drug_service_non_statutory_cha","PARACET_TAB.500MG",0,0.33,-0.218479743980988,0.121699805327388
2505,"specialist_drug_service_non_statutory_cha","PREDNISOLONE_TAB.5MG",0,0.84,0.0932708968376836,0.391613881706635
2506,"specialist_drug_service_non_statutory_cha","SERTRALINE.HCL_TAB.100MG",0,0.83,0.0231954720793027,0.336989746475723
2507,"specialist_drug_service_non_statutory_cha","SERTRALINE.HCL_TAB.50MG",0,0.24,-0.194672406328771,0.114530049708392
2508,"specialist_drug_service_non_statutory_cha","TRAMADOL.HCL_CAP.50MG",0,0.15,-0.14541927967573,0.195616142860498
2509,"specialist_drug_service_non_statutory_cha","ZOPICLONE_TAB.7.5MG",0,0.24,-0.160859499460877,0.182803708453521
2510,"specialist_drug_service_non_statutory_cha","THIAMINE.HCL_TAB.100MG",0,0.25,-0.184613838186967,0.157983235030622
2511,"specialist_drug_service_non_statutory_cha","CITALOPRAM.HYDROB_TAB.10MG",0,0.12,-0.184493301662989,0.1520660779583
2512,"specialist_drug_service_non_statutory_cha","CO.DYDRAMOL_TAB.10MG.500MG",0,0.15,-0.1671032085283,0.15254341301244
2513,"specialist_drug_service_non_statutory_cha","DOXYCYCLINE.HYCLATE_CAP.100MG",0,0.24,-0.170773022713001,0.0407041902199575
2514,"specialist_drug_service_non_statutory_cha","NAPROXEN_TAB.500MG",0,0.56,-0.0136729036499175,0.279292007807662
2515,"specialist_drug_service_non_statutory_cha","TRIMETHOPRIM_TAB.200MG",0,0.25,-0.0947315131275859,0.217241957998876
2516,"specialist_drug_service_non_statutory_cha","ACAMPROSATE.CALC_TAB.E.C.333MG",0,0.29,-0.186364603079285,0.0882404576286342
2517,"specialist_drug_service_non_statutory_cha","CO.CODAMOL_TAB.30MG.500MG",0,0.15,-0.0976892680232221,0.158129930284024
2518,"specialist_drug_service_non_statutory_cha","METHADONE.HCL_MIX.1MG.1ML",0,0.16,-0.196904882880071,0.193273090117666
2519,"specialist_drug_service_non_statutory_cha","CITALOPRAM.HYDROB_TAB.20MG",0,0.12,-0.15406975133601,0.172575752244198
2520,"specialist_drug_service_non_statutory_cha","FLUCLOX.SOD_CAP.250MG",0,0.2,-0.117396698312666,0.182043919379253
2521,"specialist_drug_service_non_statutory_cha","LACTULOSE_SOLN.3.1G.3.7G.5ML",0,0.29,-0.208299062791372,0.0928549683042287
2522,"specialist_drug_service_non_statutory_cha","SENNA_TAB.7.5MG",0,0.08,-0.111048657442468,0.149660049134572
2523,"specialist_drug_service_non_statutory_cha","SIMPLE_LINCT.S.F",0,0.26,-0.219483042617254,0.0809801206118578
2524,"specialist_drug_service_non_statutory_cha","TRAZODONE.HCL_CAP.50MG",0,0.42,-0.315610848243331,0.0723822967855099
2525,"specialist_drug_service_non_statutory_cha","AMITRIPTYLINE.HCL_TAB.10MG",0,0.36,-0.268732068856002,0.0434829698791828
2526,"specialist_drug_service_non_statutory_cha","CO.CODAMOL_TAB.8MG.500MG",0,0.15,-0.194029787240367,0.103825370088699
2527,"specialist_drug_service_non_statutory_cha","FOLIC.ACID_TAB.5MG",0,0.47,-0.0475703408019699,0.278572133011825
2528,"specialist_drug_service_non_statutory_cha","PROPRANOLOL.HCL_TAB.40MG",0,0.2,-0.180068142209832,0.0894162783284648
2529,"specialist_drug_service_non_statutory_cha","SALBUTAMOL_INHA.100MCG..200.D..CFF",0,0.21,-0.196483817257796,0.133232618928113
2530,"specialist_drug_service_non_statutory_cha","CO.AMOXICLAV_TAB.500MG.125MG",0,0.54,-0.298323568427669,0.0266072703954076
2531,"specialist_drug_service_non_statutory_cha","SUBOXONE_TAB.SUBLING.8MG.2MG",0,0.18,-0.122753518082453,0.169388802213972
2532,"specialist_drug_service_non_statutory_cha","QUETIAPINE_TAB.25MG",0,0.3,-0.174300519100546,0.229103310301809
2533,"specialist_drug_service_non_statutory_cha","ZOPICLONE_TAB.3.75MG",0,0.28,-0.235428928154686,0.111178306022008
2534,"specialist_drug_service_non_statutory_cha","CHLORDIAZEPOX.HCL_CAP.10MG",0,0.2,-0.154407541105893,0.158260043461487
2535,"specialist_drug_service_non_statutory_cha","CO.AMOXICLAV_TAB.250MG.125MG",0,0.14,-0.124595643208476,0.119732804888546
2536,"specialist_drug_service_non_statutory_cha","HYDROCORT_CRM.1.",0,0.16,-0.131758001178357,0.136841366218492
2537,"specialist_drug_service_non_statutory_cha","LANSOPRAZOLE_CAP.30MG..E.C.GRAN.",0,0.21,-0.11356303058514,0.182965774426112
2538,"specialist_drug_service_non_statutory_cha","PHENOXYMETHYLPENICILLIN.POT_TAB.250MG",0,0.18,-0.176277032050229,0.123539268419665
2539,"specialist_drug_service_non_statutory_cha","AMOXICILLIN_CAP.250MG",0,0.11,-0.133319665652041,0.180699966389326
2540,"specialist_drug_service_non_statutory_cha","CLARITHROMYCIN_TAB.500MG",0,0.17,-0.0944619868497014,0.224922672474857
2541,"specialist_drug_service_non_statutory_cha","METOCLOPRAMIDE.HCL_TAB.10MG",0,0.24,-0.16199322487374,0.220823085996613
2542,"specialist_drug_service_non_statutory_cha","PEPTAC_LIQ..ANISEED..S.F",0,0.26,-0.188217857631713,0.085777040383595
2543,"specialist_drug_service_non_statutory_cha","GAVISCON.ADVANCE_LIQ..PEPPERMINT..S.F",0,0.16,-0.134684499145638,0.169639664971003
2544,"specialist_drug_service_non_statutory_cha","IBUPROFEN_TAB.200MG",0,0.29,-0.252952381744937,0.0921788950519238
2545,"specialist_drug_service_non_statutory_cha","DIAZEPAM_TAB.10MG",0,0.24,-0.225792066728168,0.175710169889551
2546,"specialist_drug_service_non_statutory_cha","DIPROBASE_CRM",0,0.19,-0.144532418684051,0.184653313920866
2547,"specialist_drug_service_non_statutory_cha","TEMAZEPAM_TAB.10MG",0,0.16,-0.13496868779562,0.184087751325088
2548,"specialist_drug_service_non_statutory_cha","CLENIL.MODULITE_INHA.100MCG..200D.",0,0.45,-0.270110737638225,0.0725151303125932
2549,"statutory_addiction_service_cha","naloxone_take_home_sod",0,0.18,-0.0815309617258811,0.163732013026161
2550,"statutory_addiction_service_cha","breakdown_rse",0,0.53,-0.318326394066363,0.0193868053918468
2551,"statutory_addiction_service_cha","bereavement_rse",0,0.82,0.00565673635398438,0.386595400715374
2552,"statutory_addiction_service_cha","illhealth_rse",0,0.17,-0.159579811970321,0.185885821489307
2553,"statutory_addiction_service_cha","relapse_rse",0,0.28,-0.274666805030813,0.100642326465007
2554,"statutory_addiction_service_cha","homeless_rse",0,0.93,-0.492923272165762,-0.0896604005924699
2555,"statutory_addiction_service_cha","prison_rse",0,0.98,-0.477301011290929,-0.142196612851444
2556,"statutory_addiction_service_cha","alcohol_use_problem",0,0.24,-0.172534543094428,0.140715277727323
2557,"statutory_addiction_service_cha","no_known_treatment_aa",0,0.23,-0.173290727456258,0.181675086792306
2558,"statutory_addiction_service_cha","a_e_cha",0,0.21,-0.121811974546061,0.179147456010368
2559,"statutory_addiction_service_cha","gp_cha",0,0.11,-0.124404749994955,0.177134796867106
2560,"statutory_addiction_service_cha","prison_healthcare_cha",0,0.15,-0.144534556092565,0.161263327482309
2561,"statutory_addiction_service_cha","psychiatric_services_cha",0,0.27,-0.248874538252587,0.0644994326701696
2562,"statutory_addiction_service_cha","specialist_drug_service_non_statutory_cha",0,0.2,-0.22218285011102,0.185773868528874
2563,"statutory_addiction_service_cha","voluntary_sector_cha",0,0.33,-0.250317012592528,0.0788892951324291
2564,"statutory_addiction_service_cha","alcohol_services_chnd",0,0.13,-0.204089020427891,0.161718270080053
2565,"statutory_addiction_service_cha","employability_services_chnd",0,0.43,-0.0301566633886487,0.26550855172954
2566,"statutory_addiction_service_cha","homeless_services_chnd",0,0.19,-0.1226294355907,0.176015560543175
2567,"statutory_addiction_service_cha","housing_chnd",0,0.17,-0.148412542758328,0.161478635279158
2568,"statutory_addiction_service_cha","mental_health_services_chnd",0,0.36,-0.106930503603044,0.205036060369662
2569,"statutory_addiction_service_cha","no_known_contact_chnd",0,0.12,-0.16907953114837,0.139806857917963
2570,"statutory_addiction_service_cha","social_work_chnd",0,0.15,-0.192887446740218,0.159571150750244
2571,"statutory_addiction_service_cha","methadone_cp",0,0.31,-0.237045338446473,0.0859935594113
2572,"statutory_addiction_service_cha","not_currently_prescribed_a_substitute_drug_cp",0,0.11,-0.115495270975167,0.150949178616309
2573,"statutory_addiction_service_cha","alcohol_consumption_edu",0,0.12,-0.171927846798834,0.171487907387342
2574,"statutory_addiction_service_cha","injecting_edu",0,0.2,-0.128375300118285,0.202917519042592
2575,"statutory_addiction_service_cha","no_evidence_of_drug_taking_or_alcohol_consumption_edu",0,0.31,-0.24075312479915,0.0632681611261217
2576,"statutory_addiction_service_cha","oral_consumption_edu",-0.19,0.17,-0.18391683489358,0.143396157052415
2577,"statutory_addiction_service_cha","smoking_edu",0,0.15,-0.157964269458975,0.145266506424365
2578,"statutory_addiction_service_cha","snorting_edu",0,0.3,-0.21418283156019,0.0708805273183735
2579,"statutory_addiction_service_cha","employed_paid_unpaid_es",0,0.39,-0.0942318007388811,0.273303665636122
2580,"statutory_addiction_service_cha","long_term_sick_disabled_es",0,0.1,-0.151973676475175,0.137062669614655
2581,"statutory_addiction_service_cha","unemployed_es",0,0.12,-0.121463364964786,0.148600375994022
2582,"statutory_addiction_service_cha","amphetamines_idu",0,0.23,-0.101415233756473,0.226309757709023
2583,"statutory_addiction_service_cha","cannabis_idu",0,0.27,-0.0902820294696617,0.209311019531048
2584,"statutory_addiction_service_cha","cocaine_idu",0,0.15,-0.11323225428114,0.201948536106458
2585,"statutory_addiction_service_cha","crack_cocaine_idu",0,0.13,-0.14285349305085,0.176628015398801
2586,"statutory_addiction_service_cha","diazepam_non_prescribed_idu",0,0.27,-0.0642806783185136,0.244165218536318
2587,"statutory_addiction_service_cha","dihydrocodeine_idu",0,0.62,-0.00852506006292991,0.285236623067278
2588,"statutory_addiction_service_cha","ecstasy_mdma_idu",0,0.2,-0.103446012759554,0.206497294359378
2589,"statutory_addiction_service_cha","gabapentin_idu",0,0.28,-0.211642470649226,0.086703577288015
2590,"statutory_addiction_service_cha","heroin_idu",0,0.16,-0.160784357931398,0.170488934042336
2591,"statutory_addiction_service_cha","legal_highs_new_psychoactive_substances_idu",0,0.12,-0.18416496860761,0.129760688964724
2592,"statutory_addiction_service_cha","methadone_non_prescribed_idu",0,0.16,-0.137275670158347,0.178993326106674
2593,"statutory_addiction_service_cha","temazepam_non_prescribed_idu",0,0.14,-0.137412740185102,0.165134193184692
2594,"statutory_addiction_service_cha","volatile_substances_idu",0,0.13,-0.162113444938334,0.141839745893772
2595,"statutory_addiction_service_cha","own_home_lw",0,0.22,-0.189360064947895,0.144489762083181
2596,"statutory_addiction_service_cha","relative_s_home_lw",0,0.19,-0.195755291809512,0.146070832019869
2597,"statutory_addiction_service_cha","living_alone_lww",0,0.48,-0.0289639520628425,0.227742751024357
2598,"statutory_addiction_service_cha","with_friends_lww",0,0.16,-0.165837862354153,0.142297747760944
2599,"statutory_addiction_service_cha","with_parents_lww",0,0.17,-0.135992247927847,0.147100610986691
2600,"statutory_addiction_service_cha","with_relatives_lww",0,0.4,-0.0513777295418416,0.308653932703273
2601,"statutory_addiction_service_cha","with_spouse_partner_lww",0,0.18,-0.12445993024739,0.250066610918909
