"variable","community","degree","closeness","betweenness","strength","source"
"X409_ACC.POISON.EXPOS.TO.NONOPIOID.ANALGES.ANTIPYR.ANTIRHEUM.IN.UNSPEC.PLACE",113,1,0.000312207305650952,0,1,"SMR"
"J690_PNEUMONITIS.DUE.TO.FOOD.AND.VOMIT",113,1,0.000270855904658722,0,1,"SMR"
"N179_ACUTE.RENAL.FAILURE..UNSPECIFIED",112,2,0.5,3.79975301605396e-06,2,"SMR"
"A419_SEPSIS..UNSPECIFIED",112,1,0.333333333333333,0,1,"SMR"
"M6289_OTHER.SPECIFIED.DISORDERS.OF.MUSCLE..SITE.UNSPECIFIED.",112,1,0.333333333333333,0,1,"SMR"
"J22X_UNSPECIFIED.ACUTE.LOWER.RESPIRATORY.INFECTION",111,4,0.000240731824747232,0.0111586080238118,4,"SMR"
"SEVREDOL_TAB.10MG",111,4,0.000257267815796244,0.00633038852474589,4,"PIS"
"J181_LOBAR.PNEUMONIA..UNSPECIFIED",111,3,0.0002808199943836,0.0347778727716032,3,"SMR"
"J90X_PLEURAL.EFFUSION..NOT.ELSEWHERE.CLASSIFIED",111,3,0.000260078023407022,0.0274367499445869,3,"SMR"
"K703_ALCOHOLIC.CIRRHOSIS.OF.LIVER",111,3,0.000223563603845294,0.0124859884107533,3,"SMR"
"DAKTACORT_CRM.2..1.",111,3,0.000237022991230149,0.0025496342737722,3,"PIS"
"REMEDEINE.FTE_TAB",111,3,0.000207900207900208,0.00381495202811817,3,"PIS"
"REMEDEINE_TAB",111,3,0.000223214285714286,0.00632278901871378,3,"PIS"
"FERR.FUMAR_TAB.210MG",111,3,0.000172920629431091,0.0025496342737722,3,"PIS"
"FUROSEMIDE_TAB.40MG",111,3,0.000195274360476469,0.00632278901871378,3,"PIS"
"K766_PORTAL.HYPERTENSION",111,3,0.000240558094779889,0.014860834045787,3,"SMR"
"SPIRONOL_TAB.100MG",111,3,0.000208550573514077,0.00880022798518096,3,"PIS"
"Z878_PERSONAL.HISTORY.OF.OTHER.SPECIFIED.CONDITIONS",111,2,0.000194401244167963,0.00127671701339413,2,"SMR"
"D649_ANAEMIA..UNSPECIFIED",111,2,0.000183452577508714,0.00380735252208606,2,"SMR"
"K709_ALCOHOLIC.LIVER.DISEASE..UNSPECIFIED",111,2,0.000208029956313709,0.00127671701339413,2,"SMR"
"MST.CONTINUS_TAB.10MG",111,2,0.000236854571293226,0,2,"PIS"
"PREGABALIN_CAP.75MG",111,2,0.000225580870742161,0.00148697001361578,2,"PIS"
"MST.CONTINUS_TAB.30MG",111,2,0.000236854571293226,0,2,"PIS"
"K318_OTHER.SPECIFIED.DISEASES.OF.STOMACH.AND.DUODENUM",111,1,0.000222568439795237,0,1,"SMR"
"F121_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.HARMFUL.USE.OF.CANNABINOIDS",111,1,0.00022271714922049,0,1,"SMR"
"K701_ALCOHOLIC.HEPATITIS",111,1,0.000194439043359907,0,1,"SMR"
"R18X_ASCITES",111,1,0.000194893782888326,0,1,"SMR"
"CO.CODAMOL_TAB.15MG.500MG",111,1,0.00021953896816685,0,1,"PIS"
"FOLIC.ACID_TAB.5MG",111,1,0.000163425396306586,0,1,"PIS"
"CALAMINE.AQ_CRM",111,1,0.000183250870441635,0,1,"PIS"
"R31X_UNSPECIFIED.HAEMATURIA",111,1,0.000182481751824818,0,1,"SMR"
"PHOLCODINE_LINCT.5MG.5ML.S.F",111,1,0.00021953896816685,0,1,"PIS"
"PARACET.DIHYDROCODEINE_TAB.500MG.30MG",111,1,0.000194325689856199,0,1,"PIS"
"PARACET.DIHYDROCODEINE_TAB.500MG.20MG",111,1,0.000207641196013289,0,1,"PIS"
"FERSAMAL_TAB.210MG",111,1,0.000163425396306586,0,1,"PIS"
"T814_INFECTION.FOLLOWING.A.PROCEDURE..NOT.ELSEWHERE.CLASSIFIED",110,2,0.5,3.79975301605396e-06,2,"SMR"
"Y838_ABNORMAL.REACTION.TO.OR.LATER.COMPLICATION.OF.OTHER.SURGICAL.PROCEDURES",110,1,0.333333333333333,0,1,"SMR"
"Y831_ABN.REACT.TO.LATER.COMPLIC.OF.OP.WITH.IMPLANT.OF.ARTIFICIAL.INTERN.DEVICE",110,1,0.333333333333333,0,1,"SMR"
"NICORETTE_INHALATOR...INH.CART.15MG",109,4,0.000251130085384229,0.00632278901871378,4,"PIS"
"NICOTINELL.TTS.30_PATCH.21MG.24HRS",109,3,0.000231857175979597,0.00254583452075615,3,"PIS"
"VENLAFAXINE_CAP.150MG.M.R",109,3,0.000273522975929978,0.0125163864348817,3,"PIS"
"VENLAFAXINE_CAP.75MG.M.R",109,3,0.000250878073256397,0.00381495202811817,3,"PIS"
"VENLAFAXINE_TAB.37.5MG",109,2,0.000231481481481481,0.00127671701339413,2,"PIS"
"NICORETTE_INHALATOR...INH.CART.10MG",109,2,0.00021519259737465,0.00127671701339413,2,"PIS"
"BUSPIRONE.HCL_TAB.5MG",109,2,0.00029940119760479,0.0136259143155695,2,"PIS"
"NICOTINELL.TTS.20_PATCH.14MG.24HRS",109,2,0.000231749710312862,0,2,"PIS"
"venlafaxine_td",109,1,0.0002313743637205,0,1,"NDRDD"
"NICORETTE.INVISI_PATCH.25MG.16HRS",109,1,0.000200682319887618,0,1,"PIS"
"NIQUITIN_PATCH.21MG.24HRS..STEP.1.",109,1,0.000231588698471515,0,1,"PIS"
"VENLAFAXINE_TAB.75MG",109,1,0.000214776632302405,0,1,"PIS"
"SERTRALINE.HCL_TAB.100MG",108,2,0.5,3.79975301605396e-06,2,"PIS"
"sertraline_td",108,1,0.333333333333333,0,1,"NDRDD"
"SERTRALINE.HCL_TAB.50MG",108,1,0.333333333333333,0,1,"PIS"
"QUETIAPINE_TAB.25MG",107,4,0.0833333333333333,4.36971596846205e-05,4,"PIS"
"QUETIAPINE_TAB.200MG",107,4,0.0833333333333333,4.36971596846205e-05,4,"PIS"
"QUETIAPINE_TAB.100MG",107,2,0.0833333333333333,1.70988885722428e-05,2,"PIS"
"QUETIAPINE_TAB.50MG.M.R",107,2,0.0833333333333333,1.70988885722428e-05,2,"PIS"
"quetiapine_td",107,1,0.0555555555555556,0,1,"NDRDD"
"QUETIAPINE_TAB.300MG",107,1,0.0555555555555556,0,1,"PIS"
"SEROQUEL_TAB.25MG",107,1,0.0555555555555556,0,1,"PIS"
"QUETIAPINE_TAB.150MG",107,1,0.0555555555555556,0,1,"PIS"
"pregabalin_td",106,0,NA,0,0,"NDRDD"
"OXYCONTIN_TAB.20MG.M.R",105,2,0.5,3.79975301605396e-06,2,"PIS"
"oxycodone_td",105,1,0.333333333333333,0,1,"NDRDD"
"CYCLIZINE.HCL_TAB.50MG",105,1,0.333333333333333,0,1,"PIS"
"oxazepam_td",104,1,1,0,1,"NDRDD"
"temazepam_td",104,1,1,0,1,"NDRDD"
"nordiazepam_td",103,0,NA,0,0,"NDRDD"
"I469_CARDIAC.ARREST..UNSPECIFIED",102,2,0.5,3.79975301605396e-06,2,"SMR"
"lignocaine_td",102,1,0.333333333333333,0,1,"NDRDD"
"G931_ANOXIC.BRAIN.DAMAGE..NOT.ELSEWHERE.CLASSIFIED",102,1,0.333333333333333,0,1,"SMR"
"heroin_morphine_td",101,0,NA,0,0,"NDRDD"
"gabapentin_td",100,0,NA,0,0,"NDRDD"
"etizolam_td",99,0,NA,0,0,"NDRDD"
"ecstasy_mdma_td",98,1,1,0,1,"NDRDD"
"other_illicit_drug_td",98,1,1,0,1,"NDRDD"
"diazepam_td",97,0,NA,0,0,"NDRDD"
"codeine_td",96,0,NA,0,0,"NDRDD"
"cannabis_td",95,0,NA,0,0,"NDRDD"
"buprenorphine_td",94,0,NA,0,0,"NDRDD"
"anti_depressants_td",93,0,NA,0,0,"NDRDD"
"amphetamines_td",92,0,NA,0,0,"NDRDD"
"alprazolam_td",91,0,NA,0,0,"NDRDD"
"alcohol_td",90,0,NA,0,0,"NDRDD"
"public_place_indoors_pdu",89,0,NA,0,0,"NDRDD"
"own_home_pdu",88,0,NA,0,0,"NDRDD"
"outdoors_pdu",87,0,NA,0,0,"NDRDD"
"others_home_pdu",86,0,NA,0,0,"NDRDD"
"OLANZAPINE_TAB.10MG",85,5,0.0227272727272727,0.000186187897786644,5,"PIS"
"OLANZAPINE_TAB.20MG",85,5,0.027027027027027,0.000428105506475412,5,"PIS"
"OLANZAPINE_TAB.5MG",85,4,0.0178571428571429,7.09287229663405e-05,4,"PIS"
"F200_PARANOID.SCHIZOPHRENIA",85,3,0.0217391304347826,0.000224185427947183,3,"SMR"
"BENZYDAMINE.HCL_SPY.0.15..30ML.S.F",85,3,0.0217391304347826,0.000224185427947183,3,"PIS"
"SIMPLE_LINCT.S.F",85,3,0.0169491525423729,0.000125391849529781,3,"PIS"
"OLANZAPINE_TAB.15MG",85,3,0.0212765957446809,7.21953073050252e-05,3,"PIS"
"olanzapine_td",85,2,0.0169491525423729,2.5331686773693e-06,2,"NDRDD"
"F209_SCHIZOPHRENIA..UNSPECIFIED",85,2,0.0169491525423729,0.000121592096513727,2,"SMR"
"PROCYCLIDINE.HCL_TAB.5MG",85,2,0.0135135135135135,6.45958012729173e-05,2,"PIS"
"ZYPREXA_TAB.10MG",85,2,0.0172413793103448,0,2,"PIS"
"schizophrenia_pc",85,1,0.0158730158730159,0,1,"NDRDD"
"anti_psychotics_td",85,1,0.010989010989011,0,1,"NDRDD"
"R400_SOMNOLENCE",85,1,0.0163934426229508,0,1,"SMR"
"F115_PSYCHOTIC.DISORDER.DUE.TO.USE.OF.OPIOIDS",85,1,0.0185185185185185,0,1,"SMR"
"SAVLON_ANTIS.CRM",85,1,0.0131578947368421,0,1,"PIS"
"DIFFLAM_P.SPY.0.15..30ML",85,1,0.0158730158730159,0,1,"PIS"
"SIMPLE_LINCT",85,1,0.0131578947368421,0,1,"PIS"
"OLANZAPINE_TAB.2.5MG",85,1,0.0136986301369863,0,1,"PIS"
"no_known_psychiatric_conditions_pc",84,0,NA,0,0,"NDRDD"
"drug_or_alcohol_psychosis_pc",83,1,1,0,1,"NDRDD"
"F239_ACUTE.AND.TRANSIENT.PSYCHOTIC.DISORDER..UNSPECIFIED",83,1,1,0,1,"SMR"
"depression_low_mood_pc",82,0,NA,0,0,"NDRDD"
"bi_polar_disorder_pc",81,1,1,0,1,"NDRDD"
"F319_BIPOLAR.AFFECTIVE.DISORDER..UNSPECIFIED",81,1,1,0,1,"SMR"
"anxiety_pc",80,0,NA,0,0,"NDRDD"
"a_dhd_add_pc",79,0,NA,0,0,"NDRDD"
"CARBAMAZEPINE_TAB.200MG",78,2,0.5,3.79975301605396e-06,2,"PIS"
"tramadol_op",78,1,0.333333333333333,0,1,"NDRDD"
"CARBAMAZEPINE_TAB.100MG",78,1,0.333333333333333,0,1,"PIS"
"fluoxetine_td",77,2,0.25,7.59950603210791e-06,2,"NDRDD"
"FLUOXETINE.HCL_CAP.20MG",77,2,0.25,7.59950603210791e-06,2,"PIS"
"fluoxetine_op",77,1,0.166666666666667,0,1,"NDRDD"
"CO.CODAMOL.EFF_TAB.30MG.500MG",77,1,0.166666666666667,0,1,"PIS"
"GABAPENTIN_CAP.300MG",76,5,0.0166666666666667,0.000596561223520471,5,"PIS"
"NEURONTIN_CAP.300MG",76,4,0.0158730158730159,0.000531965422247554,4,"PIS"
"AMITRIPTYLINE.HCL_TAB.10MG",76,3,0.0149253731343284,0.000444571102878313,3,"PIS"
"AMITRIPTYLINE.HCL_TAB.50MG",76,3,0.0101010101010101,0.000155789873658212,3,"PIS"
"M5499_DORSALGIA..UNSPECIFIED..SITE.UNSPECIFIED.",76,2,0.0125,0.000151990120642158,2,"SMR"
"AMITRIPTYLINE.HCL_TAB.25MG",76,2,0.0121951219512195,0.000216585921915076,2,"PIS"
"BUSCOPAN_TAB.10MG",76,2,0.010989010989011,0.000216585921915076,2,"PIS"
"GABAPENTIN_CAP.100MG",76,2,0.0126582278481013,7.97948133371331e-05,2,"PIS"
"HYOSCINE.BUTYLBROM_TAB.10MG",76,2,0.00925925925925926,0.000151990120642158,2,"PIS"
"MEBEVERINE.HCL_TAB.135MG",76,2,0.0078740157480315,7.97948133371331e-05,2,"PIS"
"NASONEX_AQ.N.SPY.50MCG..140.D.",76,2,0.0119047619047619,0.000151990120642158,2,"PIS"
"MOMETASONE.FUR_AQ.N.SPY.50MCG..140.D.",76,2,0.00970873786407767,7.97948133371331e-05,2,"PIS"
"DULOXETINE.HCL_CAP.G.R.30MG",76,2,0.0131578947368421,0.000273582217155885,2,"PIS"
"ZAMADOL.SR_CAP.100MG",76,2,0.0101010101010101,7.97948133371331e-05,2,"PIS"
"amitriptyline_op",76,1,0.00833333333333333,0,1,"NDRDD"
"gabapentin_op",76,1,0.0123456790123457,0,1,"NDRDD"
"amitriptyline_td",76,1,0.00833333333333333,0,1,"NDRDD"
"ESOMEPRAZOLE_TAB.E.C.40MG",76,1,0.0119047619047619,0,1,"PIS"
"TRAMADOL.HCL_CAP.100MG.M.R",76,1,0.00833333333333333,0,1,"PIS"
"GABAPENTIN_CAP.400MG",76,1,0.01,0,1,"PIS"
"GABAPENTIN_TAB.600MG",76,1,0.0123456790123457,0,1,"PIS"
"COLPERMIN_CAP.E.C.0.2ML.M.R",76,1,0.00675675675675676,0,1,"PIS"
"PSEUDOEPHED.HCL_TAB.60MG",76,1,0.00806451612903226,0,1,"PIS"
"FLUCONAZOLE_CAP.150MG",75,6,0.000329055610398157,0.0346670502324811,6,"PIS"
"I252_OLD.MYOCARDIAL.INFARCTION",75,4,0.000267952840300107,0.00508026978246414,4,"SMR"
"CANESTEN_COMBI.PESS.500MG.CRM.2.",75,4,0.000343170899107756,0.0272243111533784,4,"PIS"
"TRIMETHOPRIM_TAB.200MG",75,3,0.00030826140567201,0.00268642538235015,3,"PIS"
"SUDOCREM_ANTIS.HEALING.CRM",75,3,0.000293772032902468,0.0108346790791932,3,"PIS"
"CLOTRIMAZOLE_PESS.500MG",75,3,0.000317965023847377,0.0100521199455369,3,"PIS"
"NITROFURANTOIN_CAP.50MG",75,3,0.00036101083032491,0.0261409382392845,3,"PIS"
"TRANSVASIN_HEAT.RUB",75,3,0.000303306035790112,0.00956378835375701,3,"PIS"
"CIPROFLOXACIN_TAB.250MG",75,2,0.000245941957697983,0.00127671701339413,2,"PIS"
"CLOTRIMAZOLE_CRM.1.",75,2,0.000305623471882641,0.00240188721066464,2,"PIS"
"NITROFURANTOIN_TAB.50MG",75,2,0.00032258064516129,0.00124441911275767,2,"PIS"
"MACRODANTIN_CAP.50MG",75,2,0.000279485746226942,0.00127671701339413,2,"PIS"
"stomach_problems_gastritis_mc",75,1,0.000275254610514726,0,1,"NDRDD"
"R072_PRECORDIAL.PAIN",75,1,0.000245821042281219,0,1,"SMR"
"I259_CHRONIC.ISCHAEMIC.HEART.DISEASE..UNSPECIFIED",75,1,0.000245821042281219,0,1,"SMR"
"CEFALEXIN_CAP.250MG",75,1,0.000255493101686254,0,1,"PIS"
"CLOTRIMAZOLE_VAG.CRM.2.",75,1,0.000296296296296296,0,1,"PIS"
"CO.AMOXICLAV_TAB.500MG.125MG",75,1,0.000227169468423444,0,1,"PIS"
"CANESTEN_THRUSH.CRM.2.",75,1,0.000296296296296296,0,1,"PIS"
"SALBUTAMOL_INHA.100MCG..200.D..CFF",74,5,0.000211819529760644,0.00634178778379405,5,"PIS"
"M7986_OTHER.SPECIFIED.SOFT.TISSUE.DISORDERS..LOWER.LEG.",74,3,0.000254065040650407,0.0215650911262196,3,"SMR"
"FLUCLOX.SOD_CAP.250MG",74,3,0.000273149412728763,0.0249278725454274,3,"PIS"
"FUROSEMIDE_TAB.20MG",74,3,0.000245639891918448,0.0227323752527514,3,"PIS"
"R600_LOCALIZED.OEDEMA",74,2,0.000263088660878716,0.0216942827287655,2,"SMR"
"CHLORPROMAZINE.HCL_TAB.25MG",74,2,0.000250438266967193,0.00254583452075615,2,"PIS"
"SALMETEROL_INHA.25MCG..120.D..CFF",74,2,0.000227531285551763,0.00754630948988316,2,"PIS"
"SALACTOL_PAINT...APPLIC",74,2,0.000286779466590192,0.0244864679033958,2,"PIS"
"CHLORPROMAZINE.HCL_TAB.50MG",74,2,0.000231107002542177,0.00127671701339413,2,"PIS"
"SALATAC_GEL",74,2,0.000305903946160905,0.0253116476000488,2,"PIS"
"CLENIL.MODULITE_INHA.100MCG..200D.",74,2,0.00019782393669634,0.00127671701339413,2,"PIS"
"respiratory_condition_including_copd_mc",74,1,0.000197745699031046,0,1,"NDRDD"
"J459_ASTHMA..UNSPECIFIED",74,1,0.000197745699031046,0,1,"SMR"
"T433_POISONING.BY.PHENOTHIAZINE.ANTIPSYCHOTICS.AND.NEUROLEPTICS",74,1,0.000214454214025306,0,1,"SMR"
"CLENIL.MODULITE_INHA.50MCG..200D.",74,1,0.000185494342422556,0,1,"PIS"
"M7966_PAIN.IN.LIMB..LOWER.LEG.",74,1,0.000234082397003745,0,1,"SMR"
"CLENIL.MODULITE_INHA.200MCG..200D.",74,1,0.000197745699031046,0,1,"PIS"
"R104_OTHER.AND.UNSPECIFIED.ABDOMINAL.PAIN",73,4,0.05,0.000159589626674266,4,"SMR"
"R11X_NAUSEA.AND.VOMITING",73,3,0.0416666666666667,9.87935784174029e-05,3,"SMR"
"K85X_ACUTE.PANCREATITIS",73,3,0.032258064516129,3.79975301605396e-05,3,"SMR"
"K860_ALCOHOL.INDUCED.CHRONIC.PANCREATITIS",73,3,0.0416666666666667,9.1194072385295e-05,3,"SMR"
"K861_OTHER.CHRONIC.PANCREATITIS",73,2,0.03125,0,2,"SMR"
"R634_ABNORMAL.WEIGHT.LOSS",73,2,0.0357142857142857,3.79975301605396e-05,2,"SMR"
"R51X_HEADACHE",73,2,0.03125,3.79975301605396e-05,2,"SMR"
"pancreatitis_not_alcohol_related_mc",73,1,0.024390243902439,0,1,"NDRDD"
"R101_PAIN.LOCALIZED.TO.UPPER.ABDOMEN",73,1,0.0294117647058824,0,1,"SMR"
"R42X_DIZZINESS.AND.GIDDINESS",73,1,0.0238095238095238,0,1,"SMR"
"R798_OTHER.SPECIFIED.ABNORMAL.FINDINGS.OF.BLOOD.CHEMISTRY",73,1,0.0333333333333333,0,1,"SMR"
"PHOLCODINE_LINCT.5MG.5ML",73,1,0.0263157894736842,0,1,"PIS"
"no_known_medical_conditions_mc",72,0,NA,0,0,"NDRDD"
"migraine_headaches_mc",71,1,1,0,1,"NDRDD"
"SUMATRIPTAN_TAB.50MG",71,1,1,0,1,"PIS"
"S099_UNSPECIFIED.INJURY.OF.HEAD",70,9,0.000302023557837511,0.0182312060170014,9,"SMR"
"Y049_ASSAULT.BY.BODILY.FORCE.IN.UNSPECIFIED.PLACE",70,7,0.000275103163686382,0.0055251255676928,7,"SMR"
"X599_EXPOSURE.TO.UNSPECIFIED.FACTOR.IN.UNSPECIFIED.PLACE",70,5,0.000300661455201443,0.0118118256946639,5,"SMR"
"Z043_EXAMINATION.AND.OBSERVATION.FOLLOWING.OTHER.ACCIDENT",70,4,0.000284900284900285,0.00199420627402808,4,"SMR"
"F1031_ALCOHOL.WITHDRAWAL.STATE..WITH.CONVULSIONS",70,4,0.000275027502750275,0.00963329393644717,4,"SMR"
"S008_SUPERFICIAL.INJURY.OF.OTHER.PARTS.OF.HEAD",70,4,0.000261096605744125,5.00300813780438e-05,4,"SMR"
"Y099_ASSAULT.BY.UNSPECIFIED.MEANS.IN.UNSPECIFIED.PLACE",70,3,0.000274423710208562,0.000177543160549265,3,"SMR"
"F1001_MENTAL.BEHAVIOUR.DIS.DUE.TO.ALCOHOL.ACUTE.INTOX.TRAUMA.OTHER.BODILY.INJURY",70,3,0.000264970853206147,0.00173752637702481,3,"SMR"
"R568_OTHER.AND.UNSPECIFIED.CONVULSIONS",70,3,0.000252397778899546,0.00632278901871378,3,"SMR"
"G409_EPILEPSY..UNSPECIFIED",70,3,0.000232991612301957,0.00381495202811817,3,"SMR"
"F1030_ALCOHOL.WITHDRAWAL.STATE..UNCOMPLICATED",70,3,0.000294985250737463,0.0105249693108812,3,"SMR"
"S009_SUPERFICIAL.INJURY.OF.HEAD..PART.UNSPECIFIED",70,2,0.000275938189845475,0.0015187046376425,2,"SMR"
"Y009_ASSAULT.BY.BLUNT.OBJECT.IN.UNSPECIFIED.PLACE",70,2,0.000274348422496571,0.000173743407533211,2,"SMR"
"Z045_EXAMINATION.AND.OBSERVATION.FOLLOWING.OTHER.INFLICTED.INJURY",70,2,0.000274348422496571,0,2,"SMR"
"W199_UNSPECIFIED.FALL.IN.UNSPECIFIED.PLACE",70,2,0.000276319425255595,0.000935827683015586,2,"SMR"
"S0260_CLOSED.FRACTURE.OF.MANDIBLE",70,2,0.000273897562311695,0.000920919902111125,2,"SMR"
"EPILIM.CHRONO.500_TAB.500MG.C.R",70,2,0.000216169476869866,0.00127671701339413,2,"PIS"
"epilepsy_seizures_mc",70,1,0.000216076058772688,0,1,"NDRDD"
"F103_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.WITHDRAWAL.OF.ALCOHOL",70,1,0.000232666356444858,0,1,"SMR"
"Z049_EXAMINATION.AND.OBSERVATION.FOR.UNSPECIFIED.REASON",70,1,0.000274197970935015,0,1,"SMR"
"S019_OPEN.WOUND.OF.HEAD..PART.UNSPECIFIED",70,1,0.00025182573659028,0,1,"SMR"
"W194_UNSPECIFIED.FALL.IN.ROAD",70,1,0.000260010400416017,0,1,"SMR"
"F1000_MENTAL.BEHAVIOUR.DIS.DUE.TO.ALCOHOL.ACUTE.INTOX.UNCOMPLICATED",70,1,0.000268384326355341,0,1,"SMR"
"EPILIM.CHRONO.200_TAB.200MG.C.R",70,1,0.000201531640467553,0,1,"PIS"
"S000_SUPERFICIAL.INJURY.OF.SCALP",70,1,0.00025182573659028,0,1,"SMR"
"S001_CONTUSION.OF.EYELID.AND.PERIOCULAR.AREA",70,1,0.00025182573659028,0,1,"SMR"
"S007_MULTIPLE.SUPERFICIAL.INJURIES.OF.HEAD",70,1,0.00025182573659028,0,1,"SMR"
"I48X_ATRIAL.FIBRILLATION.AND.FLUTTER",70,1,0.000251762336354481,0,1,"SMR"
"I802_PHLEBITIS.AND.THROMBOPHLEBITIS.OF.OTHER.DEEP.VESSELS.OF.LOWER.EXTREMITIES",69,5,0.0555555555555556,0.000136791108577942,5,"SMR"
"Z867_PERSONAL.HISTORY.OF.DISEASES.OF.THE.CIRCULATORY.SYSTEM",69,3,0.0434782608695652,6.45958012729173e-05,3,"SMR"
"W469_CONTACT.WITH.HYPODERMIC.NEEDLE.IN.UNSPECIFIED.PLACE",69,2,0.0384615384615385,6.07960482568633e-05,2,"SMR"
"XARELTO_TAB.20MG",69,2,0.0476190476190476,7.97948133371331e-05,2,"PIS"
"DAKTARIN_CRM.2.",69,2,0.0303030303030303,3.41977771444856e-05,2,"PIS"
"dvt_mc",69,1,0.037037037037037,0,1,"NDRDD"
"I269_PULMONARY.EMBOLISM.WITHOUT.MENTION.OF.ACUTE.COR.PULMONALE",69,1,0.03125,0,1,"SMR"
"BONJELA_GEL.8.7..S.F",69,1,0.0238095238095238,0,1,"PIS"
"F191_MENTAL.BEHAV.DISORDERS.DUE.TO.HARMFUL.USE.OF.MULT.DRUGS.PSYCHOACT.SUBS",69,1,0.037037037037037,0,1,"SMR"
"I801_PHLEBITIS.AND.THROMBOPHLEBITIS.OF.FEMORAL.VEIN",69,1,0.037037037037037,0,1,"SMR"
"EPADERM.OINT",69,1,0.03125,0,1,"PIS"
"DIAZEPAM_TAB.5MG",68,6,0.000353232073472271,0.0493735437955738,6,"PIS"
"E109_TYPE.1.DIABETES.MELLITUS.WITHOUT.COMPLICATIONS",68,4,0.000294550810014728,0.00880402773819702,4,"SMR"
"E119_TYPE.2.DIABETES.MELLITUS.WITHOUT.COMPLICATIONS",68,3,0.000246669955599408,0.00128431651942624,3,"SMR"
"METFORMIN.HCL_TAB.500MG",68,3,0.000246669955599408,0.00128431651942624,3,"PIS"
"METHADONE.HCL_MIX.1MG.1ML.S.F",68,3,0.000325414904002603,0.0159622557867072,3,"PIS"
"diabetes_mc",68,2,0.000268456375838926,0.00252303600265983,2,"NDRDD"
"diazepam_op",68,2,0.000369959304476508,0.0400735216303479,2,"NDRDD"
"DIHYDROCODEINE.TART_TAB.30MG",68,2,0.000315955766192733,0.00127671701339413,2,"PIS"
"BD.MICROFINE..NEEDLES.PEN.INJ.SCREW.ON.5MM",68,2,0.000268456375838926,0.00252303600265983,2,"PIS"
"DIAZEPAM_TAB.10MG",68,2,0.000329380764163373,0.00773259058623882,2,"PIS"
"dihydrocodeine_op",68,1,0.000285632676378178,0,1,"NDRDD"
"K590_CONSTIPATION",68,1,0.000227790432801822,0,1,"SMR"
"DIAZEPAM_TAB.2MG",68,1,0.000315756236185665,0,1,"PIS"
"E162_HYPOGLYCAEMIA..UNSPECIFIED",68,1,0.000268024658268561,0,1,"SMR"
"GLICLAZIDE_TAB.80MG",68,1,0.000227790432801822,0,1,"PIS"
"GAVISCON.ADVANCE_LIQ..PEPPERMINT..S.F",67,6,0.000317863954227591,0.0266032705300027,6,"PIS"
"LYRICA_CAP.50MG",67,4,0.000268744961031981,0.00222936499910916,4,"PIS"
"PREGABALIN_CAP.50MG",67,4,0.000288683602771363,0.00914851124538657,4,"PIS"
"GAVISCON.ADVANCE_LIQ..ANISEED..S.F",67,3,0.00029385836027035,0.002135488627955,3,"PIS"
"CANESTEN_ORAL.CRM.DUO.1.CAP.150MG.CRM2..",67,3,0.000311915159076731,0.0177129955793668,3,"PIS"
"GAVISCON_LIQ.ORIG.ANISEED.RELIEF",67,3,0.000301023479831427,0.0156645788851821,3,"PIS"
"DHC.CONTINUS_TAB.90MG",67,3,0.000263713080168776,0.00507647002944809,3,"PIS"
"TRANEXAMIC.ACID_TAB.500MG",67,2,0.000282485875706215,0.00127671701339413,2,"PIS"
"DHC.CONTINUS_TAB.60MG",67,2,0.000242365487154629,0.00127671701339413,2,"PIS"
"LYRICA_CAP.100MG",67,2,0.000246609124537608,5.06633735473861e-06,2,"PIS"
"PREGABALIN_CAP.100MG",67,2,0.000263296471827277,0.000330401949372524,2,"PIS"
"VERSATIS_MEDIC.PLASTR.5.",67,2,0.000242365487154629,0.00127671701339413,2,"PIS"
"chronic_pain_mc",67,1,0.000224114746750336,0,1,"NDRDD"
"pregabalin_op",67,1,0.000246487552378605,0,1,"NDRDD"
"MEFENAMIC.ACID_TAB.500MG",67,1,0.000257997936016512,0,1,"PIS"
"GAVISCON_LIQ.RELIEF.PEPPERMINT",67,1,0.000287191269385411,0,1,"PIS"
"DIHYDROCODEINE.TART_TAB.60MG.M.R",67,1,0.000224114746750336,0,1,"PIS"
"B182_CHRONIC.VIRAL.HEPATITIS.C",66,4,0.00025953802232027,0.0100952742833621,4,"SMR"
"MIRTAZAPINE_TAB.45MG",66,4,0.000226295541977823,0.0120826446280992,4,"PIS"
"MIRTAZAPINE_ORODISPER.TAB.30MG",66,4,0.000228937728937729,0.0124372882429309,4,"PIS"
"GLYCERYL.TRINIT_SUBLING.SPY.400MCG.200D.",66,4,0.000230096640589047,0.0142230455020424,4,"PIS"
"hepatitis_c_mc",66,3,0.000278009452321379,0.0118900242912782,3,"NDRDD"
"K298_DUODENITIS",66,3,0.000209030100334448,0.00634296389782283,3,"SMR"
"MIRTAZAPINE_TAB.30MG",66,3,0.000223413762287757,0.00722133561318514,3,"PIS"
"ASPIRIN.DISPER_TAB.75MG",66,3,0.000237473284255521,0.01806931835145,3,"PIS"
"B181_CHRONIC.VIRAL.HEPATITIS.B.WITHOUT.DELTA.AGENT",66,3,0.000243427458617332,0.0081776655945935,3,"SMR"
