"variable","community","degree","closeness","betweenness","strength","source"
"CHLORPROMAZINE.HCL_TAB.100MG",72,2,0.00343642611683849,0,2,"PIS"
"schizophrenia_pc",72,1,0.00237529691211401,0,1,"NDRDD"
"T432_POISONING.BY.OTHER.AND.UNSPECIFIED.ANTIDEPRESSANTS",72,1,0.00384615384615385,0,1,"SMR"
"T435_POISONING.BY.OTHER...UNSPECIFIED.ANTIPSYCHOTICS.AND.NEUROLEPTICS",72,1,0.00384615384615385,0,1,"SMR"
"T436_POISONING.BY.PSYCHOSTIMULANTS.WITH.ABUSE.POTENTIAL",72,1,0.00359712230215827,0,1,"SMR"
"post_traumatic_stress_disorder_pc",71,0,NA,0,0,"NDRDD"
"no_known_psychiatric_conditions_pc",70,0,NA,0,0,"NDRDD"
"depression_low_mood_pc",69,0,NA,0,0,"NDRDD"
"bi_polar_disorder_pc",68,1,1,0,1,"NDRDD"
"F319_BIPOLAR.AFFECTIVE.DISORDER..UNSPECIFIED",68,1,1,0,1,"SMR"
"anxiety_pc",67,0,NA,0,0,"NDRDD"
"a_dhd_add_pc",66,0,NA,0,0,"NDRDD"
"tramadol_td",65,2,0.25,1.44848814050335e-05,2,"NDRDD"
"TRAMADOL.HCL_CAP.50MG",65,2,0.25,1.44848814050335e-05,2,"PIS"
"tramadol_op",65,1,0.166666666666667,0,1,"NDRDD"
"TRAMADOL.HCL_CAP.100MG.M.R",65,1,0.166666666666667,0,1,"PIS"
"TEMAZEPAM_TAB.20MG",64,3,0.125,5.06970849176172e-05,3,"PIS"
"POLYTAR_LIQ",64,2,0.1,2.8969762810067e-05,2,"PIS"
"KETOCONAZOLE_SHAMPOO.2.",64,2,0.125,4.34546442151005e-05,2,"PIS"
"temazepam_op",64,1,0.0833333333333333,0,1,"NDRDD"
"TEMAZEPAM_TAB.10MG",64,1,0.0833333333333333,0,1,"PIS"
"PSEUDOEPHED.HCL_TAB.60MG",64,1,0.0714285714285714,0,1,"PIS"
"mirtazapine_op",63,0,NA,0,0,"NDRDD"
"GABAPENTIN_CAP.300MG",62,3,0.0588235294117647,7.96668477276842e-05,3,"PIS"
"T814_INFECTION.FOLLOWING.A.PROCEDURE..NOT.ELSEWHERE.CLASSIFIED",62,2,0.0588235294117647,7.24244070251675e-05,2,"SMR"
"Y838_ABNORMAL.REACTION.TO.OR.LATER.COMPLICATION.OF.OTHER.SURGICAL.PROCEDURES",62,2,0.0666666666666667,8.6909288430201e-05,2,"SMR"
"Y831_ABN.REACT.TO.LATER.COMPLIC.OF.OP.WITH.IMPLANT.OF.ARTIFICIAL.INTERN.DEVICE",62,2,0.0476190476190476,4.34546442151005e-05,2,"SMR"
"GABAPENTIN_TAB.600MG",62,2,0.0666666666666667,8.6909288430201e-05,2,"PIS"
"gabapentin_op",62,1,0.0434782608695652,0,1,"NDRDD"
"J969_RESPIRATORY.FAILURE..UNSPECIFIED",62,1,0.037037037037037,0,1,"SMR"
"GABAPENTIN_CAP.100MG",62,1,0.0434782608695652,0,1,"PIS"
"fluoxetine_td",61,2,0.5,7.24244070251675e-06,2,"NDRDD"
"fluoxetine_op",61,1,0.333333333333333,0,1,"NDRDD"
"FLUOXETINE.HCL_CAP.20MG",61,1,0.333333333333333,0,1,"PIS"
"ZOPICLONE_TAB.7.5MG",60,5,0.0238095238095238,0.000630092341118957,5,"PIS"
"DIAZEPAM_TAB.5MG",60,4,0.025,0.000630092341118957,4,"PIS"
"LAMOTRIGINE_TAB.25MG",60,3,0.0227272727272727,0.000543183052688756,3,"PIS"
"K921_MELAENA",60,2,0.0147058823529412,0.000115879051240268,2,"SMR"
"IBUPROFEN_TAB.400MG",60,2,0.0142857142857143,0.000115879051240268,2,"PIS"
"CO.CODAMOL_TAB.30MG.500MG",60,2,0.0142857142857143,0.000115879051240268,2,"PIS"
"FUCIDIN_CRM.2.",60,2,0.0178571428571429,0.000217273221075502,2,"PIS"
"MEBEVERINE.HCL_TAB.135MG",60,2,0.0178571428571429,0.000115879051240268,2,"PIS"
"ENSURE.PLUS_MILKSHAKE.STYLE.LIQ.10.FLAV.",60,2,0.0185185185185185,0.000217273221075502,2,"PIS"
"LAMOTRIGINE_TAB.100MG",60,2,0.0178571428571429,0.000217273221075502,2,"PIS"
"diazepam_op",60,1,0.0178571428571429,0,1,"NDRDD"
"zopiclone_op",60,1,0.0172413793103448,0,1,"NDRDD"
"K920_HAEMATEMESIS",60,1,0.0119047619047619,0,1,"SMR"
"DIAZEPAM_TAB.2MG",60,1,0.0178571428571429,0,1,"PIS"
"DICLOFENAC.SOD_TAB.E.C.50MG",60,1,0.0116279069767442,0,1,"PIS"
"PARACET_TAB.500MG",60,1,0.0116279069767442,0,1,"PIS"
"ZOPICLONE_TAB.3.75MG",60,1,0.0172413793103448,0,1,"PIS"
"COLPERMIN_CAP.E.C.0.2ML.M.R",60,1,0.0138888888888889,0,1,"PIS"
"CANESTEN_COMBI.PESS.500MG.CRM.2.",59,4,0.00495049504950495,0.000499728408473656,4,"PIS"
"DIHYDROCODEINE.TART_TAB.30MG",59,3,0.00662251655629139,0.000753213833061742,3,"PIS"
"PEPTAC_LIQ..PEPPERMINT..S.F",59,3,0.0072992700729927,0.000956002172732211,3,"PIS"
"CITALOPRAM.HYDROB_TAB.10MG",59,3,0.00862068965517241,0.00112982074959261,3,"PIS"
"CITALOPRAM.HYDROB_TAB.20MG",59,3,0.00793650793650794,0.00033315227231577,3,"PIS"
"CITALOPRAM.HYDROB_TAB.40MG",59,3,0.00840336134453781,0.00104291146116241,3,"PIS"
"VENLAFAXINE_TAB.37.5MG",59,3,0.00847457627118644,0.00118776027521275,3,"PIS"
"citalopram_td",59,2,0.00675675675675676,0.000173818576860402,2,"NDRDD"
"CLOTRIMAZOLE_CRM.1.",59,2,0.00595238095238095,0.000724244070251675,2,"PIS"
"CYMBALTA_CAP.G.R.60MG",59,2,0.00704225352112676,0.00091254752851711,2,"PIS"
"DHC.CONTINUS_TAB.120MG",59,2,0.004739336492891,0.000173818576860402,2,"PIS"
"DULOXETINE.HCL_CAP.G.R.60MG",59,2,0.00757575757575758,0.000984971935542278,2,"PIS"
"DHC.CONTINUS_TAB.60MG",59,2,0.00529100529100529,0.00033315227231577,2,"PIS"
"FLUCONAZOLE_CAP.150MG",59,2,0.00543478260869565,0.000608365019011407,2,"PIS"
"CYMBALTA_CAP.G.R.30MG",59,2,0.00649350649350649,0.000825638240086909,2,"PIS"
"DIHYDROCODEINE.TART_TAB.60MG.M.R",59,2,0.00591715976331361,0.000478001086366105,2,"PIS"
"OLANZAPINE_TAB.15MG",59,2,0.0078740157480315,0.000984971935542278,2,"PIS"
"DULOXETINE.HCL_CAP.G.R.30MG",59,2,0.00806451612903226,0.00104291146116241,2,"PIS"
"citalopram_op",59,1,0.00581395348837209,0,1,"NDRDD"
"dihydrocodeine_op",59,1,0.00571428571428571,0,1,"NDRDD"
"O049_MEDICAL.ABORTION..COMPLETE.OR.UNSPECIFIED..WITHOUT.COMPLICATION",59,1,0.00442477876106195,0,1,"SMR"
"DIHYDROCODEINE.TART_TAB.120MG.M.R",59,1,0.00425531914893617,0,1,"PIS"
"CANESTEN_ORAL.CRM.DUO.1.CAP.150MG.CRM2..",59,1,0.00442477876106195,0,1,"PIS"
"CLOTRIMAZOLE_PESS.500MG",59,1,0.00442477876106195,0,1,"PIS"
"PEPTAC_LIQ..ANISEED..S.F",59,1,0.0062111801242236,0,1,"PIS"
"VENLAFAXINE_TAB.75MG",59,1,0.00704225352112676,0,1,"PIS"
"AMITRIPTYLINE.HCL_TAB.10MG",58,4,0.0416666666666667,0.000304182509505703,4,"PIS"
"amitriptyline_op",58,2,0.0277777777777778,0.000130363932645301,2,"NDRDD"
"AMITRIPTYLINE.HCL_TAB.25MG",58,2,0.0384615384615385,0.000202788339670469,2,"PIS"
"PREDNISOLONE_TAB.5MG",58,2,0.03125,7.24244070251675e-05,2,"PIS"
"TERBINAFINE.HCL_TAB.250MG",58,2,0.03125,7.24244070251675e-05,2,"PIS"
"nortriptyline_td",58,2,0.0227272727272727,7.24244070251675e-05,2,"NDRDD"
"AMITRIPTYLINE.HCL_TAB.50MG",58,2,0.0333333333333333,0.000173818576860402,2,"PIS"
"NICOTINELL.TTS.20_PATCH.14MG.24HRS",58,2,0.03125,7.24244070251675e-05,2,"PIS"
"amitriptyline_td",58,1,0.0185185185185185,0,1,"NDRDD"
"N390_URINARY.TRACT.INFECTION..SITE.NOT.SPECIFIED",58,1,0.0238095238095238,0,1,"SMR"
"NICOTINELL.TTS.30_PATCH.21MG.24HRS",58,1,0.0238095238095238,0,1,"PIS"
"AMOROLFINE.HCL_NAIL.LACQUER.KIT.5..5ML",58,1,0.0238095238095238,0,1,"PIS"
"no_known_medical_conditions_mc",57,0,NA,0,0,"NDRDD"
"SPIRONOL_TAB.100MG",56,4,0.0227272727272727,0.00062284990041644,4,"PIS"
"K709_ALCOHOLIC.LIVER.DISEASE..UNSPECIFIED",56,3,0.0178571428571429,0.000224515661778019,3,"SMR"
"VIT.B.CO.STRONG_TAB",56,3,0.0238095238095238,0.000651819663226507,3,"PIS"
"CHLORDIAZEPOX.HCL_CAP.10MG",56,3,0.0208333333333333,0.000463516204961072,3,"PIS"
"F102_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.ALCOHOL.DEPENDENCE.SYNDROME",56,2,0.0147058823529412,0.000115879051240268,2,"SMR"
"THIAMINE.HCL_TAB.100MG",56,2,0.0185185185185185,0.000217273221075502,2,"PIS"
"ACAMPROSATE.CALC_TAB.E.C.333MG",56,2,0.0142857142857143,0.000217273221075502,2,"PIS"
"LACTULOSE_SOLN.3.1G.3.7G.5ML",56,2,0.0172413793103448,0.000115879051240268,2,"PIS"
"FUROSEMIDE_TAB.40MG",56,2,0.0172413793103448,0.000115879051240268,2,"PIS"
"DISULFIRAM_TAB.200MG",56,2,0.0119047619047619,0.000115879051240268,2,"PIS"
"CAMPRAL.EC_TAB.333MG",56,2,0.0172413793103448,0.000304182509505703,2,"PIS"
"liver_disease_mc",56,1,0.0138888888888889,0,1,"NDRDD"
"ANTABUSE_TAB.200MG",56,1,0.01,0,1,"PIS"
"FUROSEMIDE_TAB.20MG",56,1,0.0135135135135135,0,1,"PIS"
"Z502_ALCOHOL.REHABILITATION",56,1,0.0119047619047619,0,1,"SMR"
"CHLORDIAZEPOX.HCL_TAB.10MG",56,1,0.015625,0,1,"PIS"
"CEFALEXIN_CAP.500MG",56,1,0.0138888888888889,0,1,"PIS"
"SENNA_TAB.7.5MG",56,1,0.0135135135135135,0,1,"PIS"
"learning_disability_mc",55,0,NA,0,0,"NDRDD"
"X610_INTENT.SELF.POISONING.BY.ANTIEPILEP.ANTIPARKISM..PSYCHOTROP.DRUG.AT.HOME",54,7,0.00540540540540541,0.00502142555374495,7,"SMR"
"B182_CHRONIC.VIRAL.HEPATITIS.C",54,3,0.00401606425702811,0.00216548977005251,3,"SMR"
"X659_INTENT.SELF.POISONING.BY.EXPOSURE.TO.ALCOHOL.IN.UNSPECIFIED.PLACE",54,3,0.00371747211895911,0.000673546985334058,3,"SMR"
"hepatitis_c_mc",54,2,0.00342465753424658,0.000666304544631541,2,"NDRDD"
"F112_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.DEPENDENT.USE.OF.OPIOIDS",54,2,0.00462962962962963,0.00231758102480536,2,"SMR"
"Z915_PERSONAL.HISTORY.OF.SELF.HARM",54,2,0.00434782608695652,0.000340394713018287,2,"SMR"
"B171_ACUTE.HEPATITIS.C",54,2,0.00344827586206897,0.000977729494839761,2,"SMR"
"T430_POISONING.BY.TRICYCLIC.AND.TETRACYCLIC.ANTIDEPRESSANTS",54,2,0.00442477876106195,0.000977729494839761,2,"SMR"
"Z225_CARRIER.OF.VIRAL.HEPATITIS",54,2,0.0029673590504451,0.000340394713018287,2,"SMR"
"LEVONELLE_TAB.1.5MG",54,2,0.003003003003003,0.000666304544631541,2,"PIS"
"DEPO.PROVERA_INJ.150MG.ML.1ML.PFS",54,2,0.00264550264550265,0.000340394713018287,2,"PIS"
"T426_POISONING.BY.OTHER.ANTIEPILEPTIC.AND.SEDATIVE.HYPNOTIC.DRUGS",54,1,0.00431034482758621,0,1,"SMR"
"T510_TOXIC.EFFECT.OF.ETHANOL",54,1,0.00316455696202532,0,1,"SMR"
"X780_INTENT.SELF.HARM.BY.SHARP.OBJECT.AT.HOME",54,1,0.0036101083032491,0,1,"SMR"
"T519_TOXIC.EFFECT.OF.ALCOHOL..UNSPECIFIED",54,1,0.00316455696202532,0,1,"SMR"
"J181_LOBAR.PNEUMONIA..UNSPECIFIED",54,1,0.00260416666666667,0,1,"SMR"
"Z865_PERSONAL.HISTORY.OF.OTHER.MENTAL.AND.BEHAVIOURAL.DISORDERS",54,1,0.00431034482758621,0,1,"SMR"
"MICROGYNON.30_TAB",54,1,0.00235294117647059,0,1,"PIS"
"G409_EPILEPSY..UNSPECIFIED",53,3,0.03125,0.000166576136157885,3,"SMR"
"I10X_ESSENTIAL..PRIMARY..HYPERTENSION",53,2,0.0344827586206897,0.000173818576860402,2,"SMR"
"I209_ANGINA.PECTORIS..UNSPECIFIED",53,2,0.0344827586206897,0.000173818576860402,2,"SMR"
"SIMVASTATIN_TAB.40MG",53,2,0.0227272727272727,6.51819663226507e-05,2,"PIS"
"CLOPIDOGREL_TAB.75MG",53,2,0.027027027027027,0.000115879051240268,2,"PIS"
"EPILIM.CHRONO.500_TAB.500MG.C.R",53,2,0.0256410256410256,6.51819663226507e-05,2,"PIS"
"I259_CHRONIC.ISCHAEMIC.HEART.DISEASE..UNSPECIFIED",53,2,0.0357142857142857,0.000181061017562919,2,"SMR"
"NITROLINGUAL_P.SPY.400MCG..200.D.",53,2,0.03125,0.000152091254752852,2,"PIS"
"epilepsy_seizures_mc",53,1,0.024390243902439,0,1,"NDRDD"
"valporic_acide_td",53,1,0.0208333333333333,0,1,"NDRDD"
"ASPIRIN.DISPER_TAB.75MG",53,1,0.0188679245283019,0,1,"PIS"
"I802_PHLEBITIS.AND.THROMBOPHLEBITIS.OF.OTHER.DEEP.VESSELS.OF.LOWER.EXTREMITIES",52,3,0.2,3.62122035125837e-05,3,"SMR"
"A419_SEPSIS..UNSPECIFIED",52,2,0.166666666666667,2.17273221075502e-05,2,"SMR"
"dvt_mc",52,1,0.125,0,1,"NDRDD"
"L022_CUTANEOUS.ABSCESS..FURUNCLE.AND.CARBUNCLE.OF.TRUNK",52,1,0.125,0,1,"SMR"
"N179_ACUTE.RENAL.FAILURE..UNSPECIFIED",52,1,0.111111111111111,0,1,"SMR"
"diabetes_mc",51,2,0.5,0,2,"NDRDD"
"E119_TYPE.2.DIABETES.MELLITUS.WITHOUT.COMPLICATIONS",51,2,0.5,0,2,"SMR"
"METFORMIN.HCL_TAB.500MG",51,2,0.5,0,2,"PIS"
"chronic_pain_mc",50,0,NA,0,0,"NDRDD"
"chronic_hepatitis_b_mc",49,0,NA,0,0,"NDRDD"
"cardiac_condition_mc",48,0,NA,0,0,"NDRDD"
"back_pain_injury_mc",47,0,NA,0,0,"NDRDD"
"living_alone_lww",46,6,0.0434782608695652,0.000367312450962641,6,"NDRDD"
"homeless_accomodation_lw",46,4,0.0333333333333333,0.000154384694308649,4,"NDRDD"
"own_home_lw",46,4,0.0333333333333333,9.01683867463335e-05,4,"NDRDD"
"relative_s_home_lw",46,4,0.0333333333333333,9.01683867463335e-05,4,"NDRDD"
"with_spouse_partner_lww",46,4,0.0344827586206897,0.000112861367614219,4,"NDRDD"
"friend_s_home_lw",46,3,0.0333333333333333,0.000180698895527793,3,"NDRDD"
"hostel_lw",46,2,0.0294117647058824,2.77626893596475e-05,2,"NDRDD"
"supported_accomodation_lw",46,2,0.0294117647058824,9.41517291327177e-05,2,"NDRDD"
"with_friends_lww",46,2,0.024390243902439,9.41517291327177e-05,2,"NDRDD"
"with_parents_lww",46,2,0.024390243902439,1.81061017562919e-06,2,"NDRDD"
"with_relatives_lww",46,2,0.024390243902439,1.81061017562919e-06,2,"NDRDD"
"hostel_pdu",46,2,0.024390243902439,8.6909288430201e-06,2,"NDRDD"
"no_fixed_abode_lw",46,1,0.0185185185185185,0,1,"NDRDD"
"hotel_b_b_temporary_accomodation_pdu",46,1,0.0232558139534884,0,1,"NDRDD"
"supported_accomodation_pdu",46,1,0.0212765957446809,0,1,"NDRDD"
"methadone_non_prescribed_idu",45,0,NA,0,0,"NDRDD"
"heroin_idu",44,0,NA,0,0,"NDRDD"
"gabapentin_idu",43,0,NA,0,0,"NDRDD"
"R51X_HEADACHE",42,2,0.25,1.44848814050335e-05,2,"SMR"
"R410_DISORIENTATION..UNSPECIFIED",42,2,0.25,1.44848814050335e-05,2,"SMR"
"dihydrocodeine_idu",42,1,0.166666666666667,0,1,"NDRDD"
"CODEINE.PHOS_TAB.30MG",42,1,0.166666666666667,0,1,"PIS"
"diazepam_non_prescribed_idu",41,0,NA,0,0,"NDRDD"
"crack_cocaine_idu",40,0,NA,0,0,"NDRDD"
"cocaine_idu",39,0,NA,0,0,"NDRDD"
"cannabis_idu",38,0,NA,0,0,"NDRDD"
"amphetamines_idu",37,0,NA,0,0,"NDRDD"
"unemployed_es",36,0,NA,0,0,"NDRDD"
"retired_es",35,0,NA,0,0,"NDRDD"
"long_term_sick_disabled_es",34,0,NA,0,0,"NDRDD"
"employed_paid_unpaid_es",33,0,NA,0,0,"NDRDD"
"snorting_edu",32,0,NA,0,0,"NDRDD"
"smoking_edu",31,0,NA,0,0,"NDRDD"
"oral_consumption_edu",30,0,NA,0,0,"NDRDD"
"no_evidence_of_drug_taking_or_alcohol_consumption_edu",29,0,NA,0,0,"NDRDD"
"injecting_edu",28,0,NA,0,0,"NDRDD"
"alcohol_consumption_edu",27,0,NA,0,0,"NDRDD"
"not_currently_prescribed_a_substitute_drug_cp",26,0,NA,0,0,"NDRDD"
"METHADONE.HCL_MIX.1MG.1ML",25,3,0.0625,7.96668477276842e-05,3,"PIS"
"EUMOVATE_CRM.0.05.",25,3,0.0625,7.96668477276842e-05,3,"PIS"
"AQ_CRM",25,2,0.0714285714285714,8.6909288430201e-05,2,"PIS"
"METHADONE.HCL_MIX.1MG.1ML.S.F",25,2,0.0714285714285714,8.6909288430201e-05,2,"PIS"
"methadone_cp",25,1,0.0454545454545455,0,1,"NDRDD"
"METHADONE.HCL_ORAL.SOLN.1MG.1ML.S.F",25,1,0.0454545454545455,0,1,"PIS"
"HYDROCORT_CRM.1.",25,1,0.0454545454545455,0,1,"PIS"
"CLOBET.BUT_CRM.0.05.",25,1,0.0454545454545455,0,1,"PIS"
"buprenorphine_td",24,2,0.5,7.24244070251675e-06,2,"NDRDD"
"buprenorphine_cp",24,1,0.333333333333333,0,1,"NDRDD"
"suboxone_cp",24,1,0.333333333333333,0,1,"NDRDD"
"no_known_contact_chnd",23,0,NA,0,0,"NDRDD"
"mental_health_services_chnd",22,0,NA,0,0,"NDRDD"
"housing_chnd",21,0,NA,0,0,"NDRDD"
"homeless_services_chnd",20,0,NA,0,0,"NDRDD"
"SALBUTAMOL_INHA.100MCG..200.D..CFF",19,5,0.0333333333333333,0.000347637153720804,5,"PIS"
"J22X_UNSPECIFIED.ACUTE.LOWER.RESPIRATORY.INFECTION",19,2,0.0256410256410256,0.000195545898967952,2,"SMR"
"J459_ASTHMA..UNSPECIFIED",19,2,0.0294117647058824,0.000231758102480536,2,"SMR"
"D649_ANAEMIA..UNSPECIFIED",19,2,0.0217391304347826,0.000144848814050335,2,"SMR"
"DIMETICONE_LOT.4.",19,2,0.0217391304347826,7.96668477276842e-05,2,"PIS"
"HEDRIN_LOT.4.",19,2,0.027027027027027,0.000144848814050335,2,"PIS"
"FOLIC.ACID_TAB.5MG",19,2,0.0181818181818182,7.96668477276842e-05,2,"PIS"
"CLENIL.MODULITE_INHA.100MCG..200D.",19,2,0.032258064516129,0.000253485424588086,2,"PIS"
"alcohol_services_chnd",19,1,0.0175438596491228,0,1,"NDRDD"
"respiratory_condition_including_copd_mc",19,1,0.024390243902439,0,1,"NDRDD"
"HYDROXOCOBALAMIN_INJ.1MG.ML.1ML.AMP",19,1,0.0151515151515152,0,1,"PIS"
"CLENIL.MODULITE_INHA.200MCG..200D.",19,1,0.024390243902439,0,1,"PIS"
"QVAR.100_INHA.100MCG..200.D.",19,1,0.024390243902439,0,1,"PIS"
"statutory_addiction_service_cha",18,0,NA,0,0,"NDRDD"
"hospital_inpatient_treatment_cha",17,1,1,0,1,"NDRDD"
"hospital_outpatient_treatment_cha",17,1,1,0,1,"NDRDD"
"gp_cha",16,0,NA,0,0,"NDRDD"
"Z867_PERSONAL.HISTORY.OF.DISEASES.OF.THE.CIRCULATORY.SYSTEM",15,3,0.333333333333333,2.17273221075502e-05,3,"SMR"
"addiction_psychology_cha",15,1,0.2,0,1,"NDRDD"
"M7986_OTHER.SPECIFIED.SOFT.TISSUE.DISORDERS..LOWER.LEG.",15,1,0.2,0,1,"SMR"
"M7966_PAIN.IN.LIMB..LOWER.LEG.",15,1,0.2,0,1,"SMR"
"a_e_cha",14,0,NA,0,0,"NDRDD"
"self_help_individual_and_group_based_aa",13,1,1,0,1,"NDRDD"
"Z871_PERSONAL.HISTORY.OF.DISEASES.OF.THE.DIGESTIVE.SYSTEM",13,1,1,0,1,"SMR"
"no_known_treatment_aa",12,0,NA,0,0,"NDRDD"
"inpatient_detoxification_and_residential_community_rehabilitation_aa",11,0,NA,0,0,"NDRDD"
"community_based_psychosocial_therapy_aa",10,0,NA,0,0,"NDRDD"
"alcohol_brief_interventions_aa",9,0,NA,0,0,"NDRDD"
"alcohol_use_problem",8,0,NA,0,0,"NDRDD"
"prison_rse",7,0,NA,0,0,"NDRDD"
"homeless_rse",6,0,NA,0,0,"NDRDD"
"illhealth_rse",5,0,NA,0,0,"NDRDD"
"lossofchildcustody_rse",4,1,1,0,1,"NDRDD"
"childcustodyissues_rse",4,1,1,0,1,"NDRDD"
"bereavement_rse",3,0,NA,0,0,"NDRDD"
"breakdown_rse",2,0,NA,0,0,"NDRDD"
"naloxone_take_home_sod",1,0,NA,0,0,"NDRDD"
