"variable","community","degree","closeness","betweenness","strength","source"
"TUBIGRIP.7.5CM.X.1M.STKNTTE.ELASCTD.TUBLR.BAND",65,1,9.70214417386242e-05,0,1,"PIS"
"DIFFLAM_ORAL.RINSE.SOLN.0.15.",65,1,0.000105318588730911,0,1,"PIS"
"PROPRANOLOL.HCL_TAB.80MG",65,1,0.000119317503877819,0,1,"PIS"
"ASPIRIN.DISPER_TAB.75MG",64,8,0.000108944329447652,0.0117644541293061,8,"PIS"
"CLOPIDOGREL_TAB.75MG",64,6,0.000137174211248285,0.023999475808577,6,"PIS"
"GLYCERYL.TRINIT_SUBLING.SPY.400MCG.180D.",64,6,0.000120481927710843,0.0161290988564123,6,"PIS"
"I259_CHRONIC.ISCHAEMIC.HEART.DISEASE..UNSPECIFIED",64,5,8.94694461841281e-05,0.00114137010337433,5,"SMR"
"GLYCERYL.TRINIT_A.SPY.400MCG.200D.CFF",64,5,0.000107089312486614,0.00422146760500412,5,"PIS"
"NITROLINGUAL_P.SPY.400MCG..200.D.",64,5,0.000107112253641817,0.00538731031992799,5,"PIS"
"R073_OTHER.CHEST.PAIN",64,4,0.000126039828585833,0.00853273831215163,4,"SMR"
"GLYCERYL.TRINIT_SUBLING.SPY.400MCG.200D.",64,4,9.96710854181202e-05,0.00163927451795003,4,"PIS"
"I251_ATHEROSCLEROTIC.HEART.DISEASE",64,3,0.000121669302834895,0.00396939389077039,3,"SMR"
"Z880_PERSONAL.HISTORY.OF.ALLERGY.TO.PENICILLIN",64,3,0.000121388686574411,0.00552727589144336,3,"SMR"
"I209_ANGINA.PECTORIS..UNSPECIFIED",64,3,9.54198473282443e-05,0.0006380367689641,3,"SMR"
"I639_CEREBRAL.INFARCTION..UNSPECIFIED",64,3,0.00012131505519835,0.00833797105270961,3,"SMR"
"ATENOLOL_TAB.50MG",64,3,8.71383757406762e-05,0.000565515551449533,3,"PIS"
"Z509_CARE.INVOLVING.USE.OF.REHABILITATION.PROCEDURE..UNSPECIFIED",64,2,0.000115901715345387,0.00310695967921456,2,"SMR"
"I10X_ESSENTIAL..PRIMARY..HYPERTENSION",64,2,8.11293201362973e-05,6.81031319779107e-06,2,"SMR"
"R13X_DYSPHAGIA",64,2,9.53379731146916e-05,0.00147485845189663,2,"SMR"
"I252_OLD.MYOCARDIAL.INFARCTION",64,2,9.53652489032996e-05,0.000315932461314301,2,"SMR"
"SIMVASTATIN_TAB.40MG",64,2,0.00011883541295306,0.00472258526281908,2,"PIS"
"GLYCERYL.TRINIT_SUB.P.SPY.400MCG..180D.",64,2,0.000105786522796996,0.00147485845189663,2,"PIS"
"BENDROFLUMETHIAZIDE_TAB.2.5MG",64,2,9.68054211035818e-05,0.00101390874419387,2,"PIS"
"ASPIRIN_TAB.E.C.75MG",64,2,8.71459694989107e-05,3.61797888632651e-06,2,"PIS"
"RAMIPRIL_CAP.2.5MG",64,2,0.000112688753662384,0.00391176466310963,2,"PIS"
"ASPIRIN_TAB.75MG",64,2,9.68054211035818e-05,0.00124793898386772,2,"PIS"
"ATENOLOL_TAB.25MG",64,2,9.68054211035818e-05,0.00101390874419387,2,"PIS"
"ATORVASTATIN_TAB.20MG",64,1,0.000106678045658204,0,1,"PIS"
"OMEPRAZOLE_TAB.E.C.20MG",64,1,8.58811405015459e-05,0,1,"PIS"
"ARTHROTEC.50_TAB",64,1,9.42684766214178e-05,0,1,"PIS"
"DERMOL.600_BATH.EMOLLIENT",63,5,0.000123793018073781,0.00985434537503398,5,"PIS"
"DOVOBET_OINT.0.005..0.05.",63,4,9.28160386114721e-05,0.00452959329476326,4,"PIS"
"OILATUM_EMOLLIENT",63,3,0.000117868929750118,0.00743586529518488,3,"PIS"
"FEXOFENADINE.HCL_TAB.120MG",63,3,0.00012278978388998,0.00485932782744252,3,"PIS"
"Z048_EXAMINATION.AND.OBSERVATION.FOR.OTHER.SPECIFIED.REASONS",63,2,0.000128155837498398,0.00529611798961328,2,"SMR"
"Z590_HOMELESSNESS",63,2,0.000124517494708006,0.00263341548473863,2,"SMR"
"DERMOL.500_LOT",63,2,0.000116795141322121,0.0020313944969631,2,"PIS"
"DOVONEX_OINT.50MCG.1G",63,2,8.38433805651044e-05,0.00147485845189663,2,"PIS"
"DOVOBET_GEL.0.005..0.05.",63,2,9.64506172839506e-05,0.00145152444527406,2,"PIS"
"CALCIPOTRIOL_CRM.50MCG.1G",63,2,0.000103852944230969,0.00453632716296623,2,"PIS"
"FIFTY.50.OINT",63,2,0.00010842459069717,0.00280604175340228,2,"PIS"
"DAKTACORT_OINT",63,1,0.000107538444994085,0,1,"PIS"
"ALPHOSYL_SHAMPOO.2.IN.1",63,1,8.38293234973594e-05,0,1,"PIS"
"BETAMETH.VAL_OINT.0.1.",63,1,7.64409111756612e-05,0,1,"PIS"
"FERR.SULF_TAB.200MG",62,6,0.000131027253668763,0.010947322077569,6,"PIS"
"I849_UNSPECIFIED.HAEMORRHOIDS.WITHOUT.COMPLICATION",62,5,0.000125234815278647,0.00743746751137667,5,"SMR"
"D509_IRON.DEFICIENCY.ANAEMIA..UNSPECIFIED",62,5,0.000143843498273878,0.0157633795147389,5,"SMR"
"FERR.FUMAR_TAB.210MG",62,5,0.000135043889264011,0.0104443585841733,5,"PIS"
"FOLIC.ACID_TAB.5MG",62,4,0.000135025654874426,0.0111556686409138,4,"PIS"
"ANUSOL.HC_OINT",62,4,0.000122443981878291,0.00553921288544229,4,"PIS"
"SCHERIPROCT_OINT",62,4,0.000113533151680291,0.00237663651103538,4,"PIS"
"D508_OTHER.IRON.DEFICIENCY.ANAEMIAS",62,3,0.000124517494708006,0.00712856426856355,3,"SMR"
"FERSAMAL_TAB.210MG",62,3,0.000124797204542618,0.00373426924524788,3,"PIS"
"ANUSOL_SUPPOS",62,3,0.00011127183709803,0.00344644984483118,3,"PIS"
"CLONIDINE.HCL_TAB.25MCG",62,3,0.000120235661897319,0.00498877189626977,3,"PIS"
"CARBOCISTEINE_CAP.375MG",62,3,0.000123915737298637,0.00404354377204909,3,"PIS"
"MACROGOL_CO.ORAL.PDR.SACH.S.F",62,3,0.000121669302834895,0.00355062350684689,3,"PIS"
"Z870_PERSONAL.HISTORY.OF.DISEASES.OF.THE.RESPIRATORY.SYSTEM",62,2,0.000118119536971415,0.00137364304733856,2,"SMR"
"R509_FEVER..UNSPECIFIED",62,2,0.00014972301242701,0.00707358002438272,2,"SMR"
"OXYBUTYNIN.HCL_TAB.2.5MG",62,2,0.000109541023113156,0.00371269034282864,2,"PIS"
"BISOPROLOL.FUMAR_TAB.2.5MG",62,2,0.000113830392714855,0.00147485845189663,2,"PIS"
"SCHERIPROCT_SUPPOS",62,2,0.000109853894320554,0,2,"PIS"
"MST.CONTINUS_TAB.60MG",62,2,0.00011213276519399,0.00110448194724296,2,"PIS"
"ANUSOL_CRM",62,2,9.86193293885602e-05,0.00147485845189663,2,"PIS"
"ANUSOL.HC_SUPPOS",62,2,0.000124501992031873,0.0032155345655031,2,"PIS"
"S5200_CLOSED.FRACTURE.OF.UPPER.END.OF.ULNA",62,1,8.85347498893316e-05,0,1,"SMR"
"HYDROXOCOBALAMIN_INJ.1MG.ML.1ML.AMP",62,1,0.000116808784020558,0,1,"PIS"
"BISOPROLOL.FUMAR_TAB.5MG",62,1,0.000100603621730382,0,1,"PIS"
"FYBOGEL_GRAN.SACH.3.5G.ORANGE.G.F.S.F",61,6,0.000122955858846674,0.00713713522457226,6,"PIS"
"Z038_OBSERVATION.FOR.OTHER.SUSPECTED.DISEASES.AND.CONDITIONS",61,4,0.000156225589751601,0.0273832322175245,4,"SMR"
"CIPROFLOXACIN_TAB.500MG",61,4,0.000126726650614624,0.00882023105776521,4,"PIS"
"HYOSCINE.BUTYLBROM_TAB.10MG",61,4,0.000131700250230475,0.0110531140835431,4,"PIS"
"MEBEVERINE.HCL_TAB.135MG",61,4,0.000125770343353037,0.0103612157110753,4,"PIS"
"BUSCOPAN_TAB.10MG",61,3,0.00014046916701784,0.00809024265101612,3,"PIS"
"NALOREX_TAB.50MG",61,3,0.000142755174875089,0.0076418799823606,3,"PIS"
"COLPERMIN_CAP.E.C.0.2ML.M.R",61,3,0.0001098659635245,0.00294843997006867,3,"PIS"
"LOFEXIDINE.HCL_TAB.0.2MG",61,2,0.000131752305665349,0.00139033746477627,2,"PIS"
"NAPROXEN_TAB.500MG",61,1,0.000107665805340224,0,1,"PIS"
"PROPRANOLOL.HCL_TAB.10MG",61,1,0.000107665805340224,0,1,"PIS"
"PEPPERMINT.OIL_CAP.E.C.0.2ML.M.R",61,1,9.74943940723408e-05,0,1,"PIS"
"FYBOGEL_GRAN.SACH.3.5G.PLAIN.G.F.S.F",61,1,0.000107665805340224,0,1,"PIS"
"ISPAG.HUSK_GRAN.EFF.SACH.3.5G.ORANGE.S.F",61,1,0.000107665805340224,0,1,"PIS"
"DICYCLOVERINE.HCL_TAB.10MG",61,1,9.74943940723408e-05,0,1,"PIS"
"CHLORPROMAZINE.HCL_TAB.50MG",60,6,0.0001363698349925,0.0118003875134613,6,"PIS"
"CHLORPROMAZINE.HCL_TAB.25MG",60,5,0.000142938822184105,0.0175490626692297,5,"PIS"
"T427_POISONING.BY.ANTIEPILEPTIC...SEDATIVE.HYPNOTIC.DRUGS..UNSPEC",60,4,0.000141562853907135,0.0086746975268257,4,"SMR"
"R410_DISORIENTATION..UNSPECIFIED",60,3,0.000127909951394218,0.00414145869670512,3,"SMR"
"R268_OTHER.AND.UNSPECIFIED.ABNORMALITIES.OF.GAIT.AND.MOBILITY",60,2,0.000118441312329741,0.00070442348708651,2,"SMR"
"DAKTACORT_CRM.2..1.",60,2,0.000116781501810113,0.00113909715626181,2,"PIS"
"CANESTEN.HC_CRM",60,2,0.000124223602484472,0.00175661718066773,2,"PIS"
"CLONAZEPAM_TAB.500MCG",60,2,0.000124393581291205,0.00116992635573715,2,"PIS"
"F259_SCHIZOAFFECTIVE.DISORDER..UNSPECIFIED",60,1,0.000121669302834895,0,1,"SMR"
"CHLORPROMAZINE.HCL_TAB.100MG",60,1,0.000117813383600377,0,1,"PIS"
"DOMPERIDONE_TAB.10MG",59,7,0.000138083402375035,0.0157422654020848,7,"PIS"
"PEPTAC_LIQ..PEPPERMINT..S.F",59,5,0.000146049364685264,0.0216252107267285,5,"PIS"
"ESOMEPRAZOLE_TAB.E.C.40MG",59,4,0.000133226751931788,0.00703274901116121,4,"PIS"
"FORTISIP.BOTTLE_LIQ..8.FLAV.",59,4,0.000116945386504502,0.00729617093565928,4,"PIS"
"R33X_RETENTION.OF.URINE",59,3,0.000113882245757886,0.0056343502099577,3,"SMR"
"Y450_ADVERSE.EFFECTS.OF.OPIOIDS.AND.RELATED.ANALGESICS",59,3,0.000100684655658478,0.00294843997006867,3,"SMR"
"ZANTAC.75.RELIEF_TAB.75MG",59,3,0.00012465719272002,0.00182452896830601,3,"PIS"
"TAMSULOSIN.HCL_CAP.400MCG.M.R",59,3,0.000119918455450294,0.00716560403391889,3,"PIS"
"RANITIDINE.HCL_TAB.75MG",59,3,0.00012950012950013,0.00349045478834969,3,"PIS"
"S399_UNSPECIFIED.INJURY.OF.ABDOMEN..LOWER.BACK.AND.PELVIS",59,2,0.000121891760117016,0.00418567901254875,2,"SMR"
"FORTIJUCE_LIQ..7.FLAV.",59,2,0.000103050288540808,0.00147485845189663,2,"PIS"
"E45_CRM",59,2,0.000118119536971415,0.00141108126912113,2,"PIS"
"ESOMEPRAZOLE_TAB.E.C.20MG",59,2,0.000123365408339502,0,2,"PIS"
"RANITIDINE.HCL_TAB.150MG",59,2,0.000121936349225704,0.000525351560141095,2,"PIS"
"LANSOPRAZOLE_CAP.30MG..E.C.GRAN.",59,2,0.000119118522930316,0.00147485845189663,2,"PIS"
"R400_SOMNOLENCE",59,1,9.01957247226481e-05,0,1,"SMR"
"K590_CONSTIPATION",59,1,9.01957247226481e-05,0,1,"SMR"
"Z911_PERSONAL.HISTORY.OF.NONCOMPLIANCE.WITH.MEDICAL.TREATMENT.AND.REGIMEN",59,1,9.20895110046966e-05,0,1,"SMR"
"LANSOPRAZOLE_CAP.15MG..E.C.GRAN.",59,1,0.000104712041884817,0,1,"PIS"
"K703_ALCOHOLIC.CIRRHOSIS.OF.LIVER",58,8,0.000130855796911803,0.0202344473895503,8,"SMR"
"K766_PORTAL.HYPERTENSION",58,6,0.000137797988149373,0.0195407544847826,6,"SMR"
"REMEDEINE.FTE_TAB",58,4,0.000133280021324803,0.0117406860766286,4,"PIS"
"I859_OESOPHAGEAL.VARICES.WITHOUT.BLEEDING",58,3,0.000125580811252041,0.00228449806455267,3,"SMR"
"PARACET.DIHYDROCODEINE_TAB.500MG.20MG",58,3,0.000102051229717318,0.00294843997006867,3,"PIS"
"PARACET.DIHYDROCODEINE_TAB.500MG.30MG",58,3,0.000115606936416185,0.00367948452739406,3,"PIS"
"DYPRACET_TAB.30MG.500MG",58,3,0.000135116876097825,0.0122945982709228,3,"PIS"
"K296_OTHER.GASTRITIS",58,2,0.000126968004062976,0.00186043489297999,2,"SMR"
"CO.DYDRAMOL_TAB.10MG.500MG",58,2,9.13075237399562e-05,0.00147485845189663,2,"PIS"
"REMEDEINE_TAB",58,2,0.000115580212667591,0.00220462607549743,2,"PIS"
"E45_ITCH.RELIEF.CRM",58,2,0.000118203309692671,0.00172248697827729,2,"PIS"
"K226_GASTRO.OESOPHAGEAL.LACERATION.HAEMORRHAGE.SYNDROME",58,1,0.000113675116516994,0,1,"SMR"
"K729_HEPATIC.FAILURE..UNSPECIFIED",58,1,0.000113675116516994,0,1,"SMR"
"FUCIDIN_CRM.2.",58,1,0.000113675116516994,0,1,"PIS"
"IBUPROFEN_GEL.10.",58,1,8.25968448005286e-05,0,1,"PIS"
"MELOXICAM_TAB.7.5MG",58,1,0.000101988781234064,0,1,"PIS"
"F339_RECURRENT.DEPRESSIVE.DISORDER..UNSPECIFIED",57,0,NA,0,0,"SMR"
"J440_CHRONIC.OBSTRUCTIVE.PULMONARY.DISEASE.WITH.ACUTE.LOWER.RESP.INFECTION",56,7,0.000135007425408397,0.0207477485411597,7,"SMR"
"TIOTROPIUM_PDR.FOR.INH.CAP.18MCG",56,6,0.000130736043927311,0.011572333254422,6,"PIS"
"J449_CHRONIC.OBSTRUCTIVE.PULMONARY.DISEASE..UNSPECIFIED",56,5,0.000130293159609121,0.0144090716251549,5,"SMR"
"SALBUTAMOL_INH.SOLN.2.5MG.2.5ML.UD",56,5,0.000121921482565228,0.00498991251368234,5,"PIS"
"J441_CHRONIC.OBSTRUCTIVE.PULMONARY.DISEASE.WITH.ACUTE.EXACERBATION..UNSPECIFIED",56,4,0.000123304562268804,0.00775269124530757,4,"SMR"
"CERUMOL_EAR.DPS",56,4,0.000126374320738026,0.00861165519630197,4,"PIS"
"SPIRIVA_PDR.FOR.INH.CAP.18MCG",56,4,0.000121966093426028,0.00230139411909533,4,"PIS"
"I959_HYPOTENSION..UNSPECIFIED",56,3,9.60614793467819e-05,0.00294843997006867,3,"SMR"
"TIOTROPIUM_PDR.FOR.INH.CAP.18MCG...DEV",56,3,0.000127275041364388,0.00349789882009846,3,"PIS"
"SYMBICORT_TURBOHALER.400MCG.12MCG..60.D.",56,3,0.000123167877817465,0.00548101697081782,3,"PIS"
"VENTOLIN_NEBULES.SOLN.5MG.2.5ML.UD",56,3,0.000105474106106951,0.000382151515660161,3,"PIS"
"J969_RESPIRATORY.FAILURE..UNSPECIFIED",56,2,0.000117096018735363,0.0013862209381897,2,"SMR"
"SPIRIVA_PDR.FOR.INH.CAP.18MCG.HANDIHALER",56,2,0.000116063138347261,0.000268074637747437,2,"PIS"
"SERETIDE.250_ACCUHALER.250MCG.50MCG.60D.",56,2,0.000112384805574286,0.000384143369795205,2,"PIS"
"VENTOLIN_NEBULES.SOLN.2.5MG.2.5ML.UD",56,2,0.000107654214662504,0.000232521413803225,2,"PIS"
"SALBUTAMOL_INH.SOLN.5MG.2.5ML.UD",56,2,0.000107654214662504,0.000232521413803225,2,"PIS"
"E872_ACIDOSIS",56,2,0.000108003024084674,0.00441691375334237,2,"SMR"
"F119_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.USE.OF.OPIOIDS..UNSPECIFIED",56,1,8.64677907479464e-05,0,1,"SMR"
"F171_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.HARMFUL.USE.OF.TOBACCO",56,1,0.000116795141322121,0,1,"SMR"
"TIOTROPIUM_INHA.2.5MCG..60D..CFF...DEV",56,1,0.000107828337287039,0,1,"PIS"
"I48X_ATRIAL.FIBRILLATION.AND.FLUTTER",56,1,8.64677907479464e-05,0,1,"SMR"
"CARE.OLIVE.OIL.EAR.DPS.EAR.WAX.SOFTENING.MEDICAL.DEV.10ML",56,1,0.000110277900308778,0,1,"PIS"
"K011_IMPACTED.TEETH",55,1,1,0,1,"SMR"
"K029_DENTAL.CARIES..UNSPECIFIED",55,1,1,0,1,"SMR"
"Z722_DRUG.USE",54,1,1,0,1,"SMR"
"W019_FALL.ON.SAME.LEVEL.BY.SLIPPING.TRIPPING.STUMBLING.IN.UNPEC..PLACE",54,1,1,0,1,"SMR"
"CHLORHEX.GLUCON_MTHWSH.0.2.",53,7,0.000131509731720147,0.0151596404595704,7,"PIS"
"MICONAZOLE_OROMUCOSAL.GEL.20MG.G.S.F",53,5,0.000126454223571067,0.0119297588785951,5,"PIS"
"VOLUMATIC",53,4,0.000126823081800888,0.0123782036293501,4,NA
"G403_GENERALIZED.IDIOPATHIC.EPILEPSY.AND.EPILEPTIC.SYNDROMES",53,3,0.000127665007021575,0.00251796538783187,3,"SMR"
"DIAZEPAM_TAB.2MG",53,3,0.000135299688810716,0.0139066961250248,3,"PIS"
"DAKTARIN_OROMUCOSAL.GEL.20MG.G.S.F",53,3,0.000120394895256441,0.00611124332637853,3,"PIS"
"NYSTATIN_ORAL.SUSP.100.000U.ML",53,2,0.000105719420657575,0.00147485845189663,2,"PIS"
"SOFRADEX_EAR.EYE.DPS",53,2,0.000114220445459737,0.00294716303634409,2,"PIS"
"BONJELA_GEL.8.7..S.F",53,2,0.000122354092744402,0.00210988119320239,2,"PIS"
"OTOMIZE_EAR.SPY.5ML",53,2,0.000100928542591845,0.00147485845189663,2,"PIS"
"FLUCONAZOLE_CAP.50MG",53,1,9.42151874882231e-05,0,1,"PIS"
"NYSTATIN_ORAL.SUSP.100.000U.ML.S.F",53,1,0.00011033873993159,0,1,"PIS"
"GENTISONE.HC_EAR.DPS",53,1,9.03913947392208e-05,0,1,"PIS"
"X999_ASSAULT.BY.SHARP.OBJECT.IN.UNSPECIFIED.PLACE",52,14,0.000138217000691085,0.0180328104324215,14,"SMR"
"X789_INTENT.SELF.HARM.BY.SHARP.OBJECT.IN.UNSPECIFIED.PLACE",52,9,0.000145074713477441,0.0211973941929784,9,"SMR"
"S610_OPEN.WOUND.OF.FINGER.S..WITHOUT.DAMAGE.TO.NAIL",52,6,0.00012990387113536,0.00566191699035584,6,"SMR"
"S519_OPEN.WOUND.OF.FOREARM..PART.UNSPECIFIED",52,5,0.000135464643727987,0.00669201500902736,5,"SMR"
"S619_OPEN.WOUND.OF.WRIST.AND.HAND..PART.UNSPECIFIED",52,5,0.0001308386759126,0.00397042809522895,5,"SMR"
"X780_INTENT.SELF.HARM.BY.SHARP.OBJECT.AT.HOME",52,4,0.000131752305665349,0.00254756752604555,4,"SMR"
"W549_BITTEN.OR.STRUCK.BY.DOG.IN.UNSPECIFIED.PLACE",52,4,0.00011883541295306,0.00448449504915907,4,"SMR"
"S663_INJURY.OF.EXTENSOR.MUSCLE...TENDON.OF.OTHER.FINGER.AT.WRIST.AND.HAND.LEVEL",52,4,0.00013331555792561,0.00524050231028935,4,"SMR"
"W259_CONTACT.WITH.SHARP.GLASS.IN.UNSPECIFIED.PLACE",52,3,0.000124890720619458,0.00039084754799049,3,"SMR"
"W269_CONTACT.WITH..OTHER.SHARP.OBJECT.S..IN.UNSPECIFIED.PLACE",52,3,0.000121580547112462,0.00105223677213664,3,"SMR"
"X849_INTENT.SELF.HARM.BY.UNSPECIFIED.MEANS.IN.UNSPECIFIED.PLACE",52,3,0.000142795944595173,0.00984953045502756,3,"SMR"
"S518_OPEN.WOUND.OF.OTHER.PARTS.OF.FOREARM",52,3,0.000133297787256732,0.00165478549177362,3,"SMR"
"S618_OPEN.WOUND.OF.OTHER.PARTS.OF.WRIST.AND.HAND",52,2,0.000125817815802718,0.000531089311086144,2,"SMR"
"S012_OPEN.WOUND.OF.NOSE",52,2,0.000104515050167224,0.00147485845189663,2,"SMR"
"S119_OPEN.WOUND.OF.NECK..PART.UNSPECIFIED",52,2,0.000132643586682584,0.00134992905086236,2,"SMR"
"S310_OPEN.WOUND.OF.LOWER.BACK.AND.PELVIS",52,2,0.000128369704749679,0.00150238417083725,2,"SMR"
"S017_MULTIPLE.OPEN.WOUNDS.OF.HEAD",52,2,0.000123716441915131,0.000212858961466741,2,"SMR"
"S219_OPEN.WOUND.OF.THORAX..PART.UNSPECIFIED",52,2,0.000123716441915131,0.000693417773705847,2,"SMR"
"S661_INJURY.OF.FLEXOR.MUSCLE.AND.TENDON.OF.OTHER.FINGER.AT.WRIST.AND.HAND.LEVEL",52,2,0.000115074798619102,0.000106651860946829,2,"SMR"
"S311_OPEN.WOUND.OF.ABDOMINAL.WALL",52,1,0.000119189511323004,0,1,"SMR"
"T793_POST.TRAUMATIC.WOUND.INFECTION..NOT.ELSEWHERE.CLASSIFIED",52,1,0.000112956060092624,0,1,"SMR"
"F430_ACUTE.STRESS.REACTION",52,1,0.000124254473161034,0,1,"SMR"
"S212_OPEN.WOUND.OF.BACK.WALL.OF.THORAX",52,1,0.000119189511323004,0,1,"SMR"
"S318_OPEN.WOUND.OF.OTHER.AND.UNSPECIFIED.PARTS.OF.ABDOMEN",52,1,0.000119189511323004,0,1,"SMR"
"X990_ASSAULT.BY.SHARP.OBJECT.AT.HOME",52,1,0.000117137167623287,0,1,"SMR"
"S013_OPEN.WOUND.OF.EAR",52,1,0.000104493207941484,0,1,"SMR"
"S015_OPEN.WOUND.OF.LIP.AND.ORAL.CAVITY",52,1,9.3257483913084e-05,0,1,"SMR"
"ADCAL.D3_TAB.CHBLE..TUTTI.FRUTTI.",51,5,0.000128221566867547,0.0160324508110618,5,"PIS"
"R194_CHANGE.IN.BOWEL.HABIT",51,4,0.000120467413564631,0.00673281632037794,4,"SMR"
"MORPH.SULF_ORAL.SOLN.10MG.5ML",51,3,0.000120992135511192,0.00673110146412352,3,"PIS"
"VERSATIS_MEDIC.PLASTR.5.",51,3,0.000118189339321593,0.0116513281316411,3,"PIS"
"SILDENAFIL_TAB.100MG",51,3,0.00011075423634954,0.00423820467310725,3,"PIS"
"K625_HAEMORRHAGE.OF.ANUS.AND.RECTUM",51,2,0.000115380177685474,0.00188123598887272,2,"SMR"
"VIAGRA_TAB.100MG",51,2,0.000110192837465565,0.00196006824998581,2,"PIS"
"SILDENAFIL_TAB.50MG",51,2,9.82125319190729e-05,0.00147485845189663,2,"PIS"
"ALENDRONIC.ACID_TAB.70MG",51,2,0.000126278570526582,0.00683265413663263,2,"PIS"
"N19X_UNSPECIFIED.KIDNEY.FAILURE",51,1,0.000111681929863748,0,1,"SMR"
"VIAGRA_TAB.50MG",51,1,8.82067566375584e-05,0,1,"PIS"
"S099_UNSPECIFIED.INJURY.OF.HEAD",50,13,0.000152346130408288,0.0210690452175624,13,"SMR"
"Y049_ASSAULT.BY.BODILY.FORCE.IN.UNSPECIFIED.PLACE",50,12,0.000149925037481259,0.0188572729687272,12,"SMR"
"X599_EXPOSURE.TO.UNSPECIFIED.FACTOR.IN.UNSPECIFIED.PLACE",50,10,0.000137589433131535,0.00660045495444191,10,"SMR"
"Y009_ASSAULT.BY.BLUNT.OBJECT.IN.UNSPECIFIED.PLACE",50,10,0.000138007176373171,0.0121748320150678,10,"SMR"
"Y044_ASSAULT.BY.BODILY.FORCE.IN.ROAD",50,9,0.000141562853907135,0.012612682588353,9,"SMR"
"S009_SUPERFICIAL.INJURY.OF.HEAD..PART.UNSPECIFIED",50,8,0.00014553922282055,0.00608396058670288,8,"SMR"
"Z045_EXAMINATION.AND.OBSERVATION.FOLLOWING.OTHER.INFLICTED.INJURY",50,8,0.000147037200411704,0.0198391714073721,8,"SMR"
"W199_UNSPECIFIED.FALL.IN.UNSPECIFIED.PLACE",50,8,0.000154990700557967,0.0235260597660907,8,"SMR"
"Y099_ASSAULT.BY.UNSPECIFIED.MEANS.IN.UNSPECIFIED.PLACE",50,7,0.000134716421931833,0.000960886924092007,7,"SMR"
"F100_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.ACUTE.INTOXICATION.WITH.ALCOHOL",50,7,0.000157183275699466,0.0242397350899046,7,"SMR"
"S018_OPEN.WOUND.OF.OTHER.PARTS.OF.HEAD",50,7,0.000142775556824672,0.0100704026560574,7,"SMR"
"S008_SUPERFICIAL.INJURY.OF.OTHER.PARTS.OF.HEAD",50,7,0.000137306055197034,0.00286722073618718,7,"SMR"
"S0260_CLOSED.FRACTURE.OF.MANDIBLE",50,7,0.000135795763172189,0.00267397064818661,7,"SMR"
"Z043_EXAMINATION.AND.OBSERVATION.FOLLOWING.OTHER.ACCIDENT",50,5,0.000140745953553835,0.00124194637561528,5,"SMR"
"S0220_CLOSED.FRACTURE.OF.NASAL.BONES",50,5,0.000140508641281439,0.00994932323837535,5,"SMR"
"Y040_ASSAULT.BY.BODILY.FORCE.AT.HOME",50,5,0.000138908181691902,0.0102227857183542,5,"SMR"
"Z049_EXAMINATION.AND.OBSERVATION.FOR.UNSPECIFIED.REASON",50,4,0.000133922592741395,0.00282016101053131,4,"SMR"
"W014_FALL.ON.SAME.LEVEL.FROM.SLIPPING.TRIPPING.STUMBLING.IN.ROAD",50,4,0.000145243282498184,0.00561792181948918,4,"SMR"
"Z041_EXAMINATION.AND.OBSERVATION.FOLLOWING.TRANSPORT.ACCIDENT",50,4,0.000132397722759169,0.00188263991969831,4,"SMR"
"W194_UNSPECIFIED.FALL.IN.ROAD",50,3,0.000129668049792531,0.00065911005786789,3,"SMR"
"S000_SUPERFICIAL.INJURY.OF.SCALP",50,3,0.000130667712008363,0.00397761196111713,3,"SMR"
"W509_HIT.STRUCK.KICKED.TWISTED.BITTEN.SCRATCHED.BY.PERSON.IN.UNSPECIFIED.PLACE",50,3,0.000130890052356021,0.00221800462302144,3,"SMR"
"S0240_CLOSED.FRACTURE.OF.MALAR.AND.MAXILLARY.BONES",50,3,0.000131388779398239,0.000246197062515964,3,"SMR"
"F1001_MENTAL.BEHAVIOUR.DIS.DUE.TO.ALCOHOL.ACUTE.INTOX.TRAUMA.OTHER.BODILY.INJURY",50,2,0.000135998912008704,0.000271612629498657,2,"SMR"
"S026_FRACTURE.OF.MANDIBLE",50,2,0.000123762376237624,0,2,"SMR"
"S001_CONTUSION.OF.EYELID.AND.PERIOCULAR.AREA",50,2,0.000131302521008403,0.000404954269077146,2,"SMR"
"CODEINE.PHOS_TAB.30MG",50,2,0.00012169891687964,0.00147485845189663,2,"PIS"
"S8280_CLOSED.FRACTURES.OF.OTHER.PARTS.OF.LOWER.LEG",50,2,0.000134048257372654,0.000270273641398934,2,"SMR"
"S007_MULTIPLE.SUPERFICIAL.INJURIES.OF.HEAD",50,2,0.000130395097144347,0.000167103267872442,2,"SMR"
"CODEINE.PHOS_TAB.15MG",50,1,0.000106700810926163,0,1,"PIS"
"ENSURE.PLUS_MILKSHAKE.STYLE.LIQ.10.FLAV.",49,9,0.000127404764938209,0.0267632323327305,9,"PIS"
"CHLORAMPHEN_EYE.DPS.0.5.",49,5,0.000106315118009781,0.00838146965476545,5,"PIS"
